price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,rate_price,view_str,water_str,condition_str,grade_str,mean_sqft,mean_price
249.5,2,2.0,1500,8645,1.0,0,0,3,7,1500,0,1963,0.0,98042,47.3643,-122.115,1220,8645,6.012024048096192,None,NO,Good,Average,1624.0097686849138,319.0479993548982
249.5,4,2.0,2120,8554,1.0,0,0,3,7,1170,950,1977,0.0,98002,47.2933,-122.195,1790,8554,8.496993987975952,None,NO,Good,Average,1624.0097686849138,319.0479993548982
249.5,3,1.0,1180,7200,1.0,0,0,3,7,1180,0,1968,0.0,98058,47.4249,-122.178,1180,7200,4.729458917835672,None,NO,Good,Average,1624.0097686849138,319.0479993548982
249.5,2,1.0,900,4500,1.0,0,0,2,6,900,0,1951,0.0,98055,47.4881,-122.204,860,4500,3.6072144288577155,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
249.0,2,2.0,1090,2686,2.0,0,0,2,7,1090,0,1982,0.0,98034,47.717,-122.19,1160,2158,4.377510040160643,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,4,2.0,1630,8410,1.5,0,0,4,7,1630,0,1943,0.0,98188,47.4538,-122.288,1390,8410,6.546184738955823,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
249.0,3,1.0,1000,19204,1.0,0,0,2,7,1000,0,1968,0.0,98042,47.3167,-122.081,2450,25927,4.016064257028113,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,1.0,1110,8423,1.0,0,0,2,7,1110,0,1952,0.0,98166,47.4718,-122.34200000000001,1140,9083,4.457831325301205,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1520,7500,1.0,0,0,2,8,1520,0,1985,0.0,98092,47.2646,-122.219,2180,7506,6.104417670682731,None,NO,Average,Good,1624.0097686849138,319.0479993548982
249.0,3,2.0,1260,1125,2.0,0,0,2,7,810,450,2011,0.0,98106,47.5262,-122.361,1260,1172,5.0602409638554215,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,4,2.0,1280,7560,1.0,0,0,4,6,1280,0,1959,0.0,98058,47.45,-122.175,1250,7690,5.140562248995984,None,NO,Very Good,Low Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1180,11579,1.0,0,0,3,7,1180,0,1962,0.0,98058,47.4502,-122.089,1780,22486,4.738955823293173,None,NO,Good,Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1070,5150,1.0,0,0,3,6,1070,0,1940,0.0,98106,47.5335,-122.34899999999999,1020,4800,4.2971887550200805,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
249.0,4,2.0,1830,6136,2.0,0,0,2,7,1830,0,1990,0.0,98030,47.367,-122.181,1830,7664,7.349397590361446,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,1.0,1030,24750,1.0,0,2,2,5,1030,0,1943,0.0,98023,47.3343,-122.36200000000001,2810,28800,4.136546184738956,Average,NO,Average,Fair,1624.0097686849138,319.0479993548982
249.0,4,2.0,1860,9576,1.0,0,0,2,7,1400,460,1962,0.0,98032,47.3612,-122.28399999999999,1860,9576,7.469879518072289,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,1.0,1752,14626,2.0,0,2,2,8,1752,0,2005,0.0,98032,47.3755,-122.27799999999999,1800,9000,7.036144578313253,Average,NO,Average,Good,1624.0097686849138,319.0479993548982
249.0,4,1.0,1200,7552,1.0,0,0,2,6,1060,140,1919,0.0,98126,47.5317,-122.37,1580,7680,4.819277108433735,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1440,7673,1.0,0,0,2,7,940,500,1982,0.0,98031,47.4034,-122.178,1440,8418,5.783132530120482,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,1.0,1090,10296,1.0,0,0,3,6,1090,0,1950,0.0,98028,47.7743,-122.26,1910,10296,4.377510040160643,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1400,5648,1.5,0,0,4,6,1400,0,1917,0.0,98056,47.5133,-122.196,2320,9420,5.622489959839357,None,NO,Very Good,Low Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1700,8247,1.0,0,0,2,7,1010,690,1970,0.0,98031,47.4216,-122.17399999999999,1440,8400,6.827309236947791,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,2120,18335,1.0,0,0,2,7,1380,740,1961,0.0,98188,47.451,-122.273,2050,18333,8.514056224899598,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1300,8500,1.0,0,0,3,7,1300,0,1964,0.0,98022,47.208999999999996,-122.005,1410,7800,5.220883534136546,None,NO,Good,Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1580,7200,1.0,0,0,3,7,1080,500,1976,0.0,98092,47.2761,-122.152,1580,7470,6.3453815261044175,None,NO,Good,Average,1624.0097686849138,319.0479993548982
249.0,2,2.0,1090,1357,2.0,0,0,2,7,1090,0,1990,0.0,98028,47.7526,-122.244,1078,1318,4.377510040160643,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1590,7535,1.5,0,0,4,6,1590,0,1909,0.0,98032,47.3769,-122.234,1110,6000,6.385542168674699,None,NO,Very Good,Low Average,1624.0097686849138,319.0479993548982
249.0,3,2.0,1360,6082,1.0,0,0,2,7,1360,0,1994,0.0,98042,47.3577,-122.16,1360,6987,5.461847389558233,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,3.0,1850,7200,1.0,0,0,2,7,1500,350,1979,0.0,98023,47.3063,-122.384,2140,7500,7.429718875502008,None,NO,Average,Average,1624.0097686849138,319.0479993548982
249.0,3,1.0,1050,8498,1.0,0,0,3,7,1050,0,1959,0.0,98031,47.4043,-122.20200000000001,1050,8498,4.216867469879518,None,NO,Good,Average,1624.0097686849138,319.0479993548982
248.5,2,2.0,880,1498,2.0,0,0,2,7,880,0,1999,0.0,98133,47.7063,-122.34200000000001,880,5060,3.541247484909457,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.5,2,1.0,780,10064,1.0,0,0,3,7,780,0,1958,0.0,98168,47.4913,-122.318,1090,14750,3.1388329979879277,None,NO,Good,Average,1624.0097686849138,319.0479993548982
248.5,3,3.0,1360,7293,2.0,0,0,2,8,1360,0,1988,0.0,98003,47.3304,-122.302,1540,7353,5.472837022132797,None,NO,Average,Good,1624.0097686849138,319.0479993548982
248.5,2,1.0,720,5160,1.0,0,0,2,6,720,0,1949,0.0,98106,47.5274,-122.35700000000001,990,5160,2.89738430583501,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
248.5,3,2.0,1240,12285,1.0,0,0,2,7,620,620,1939,1991.0,98023,47.3219,-122.34100000000001,1560,11564,4.989939637826962,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.5,4,2.0,1720,10018,1.0,0,0,4,7,1720,0,1960,0.0,98042,47.3614,-122.119,1220,10018,6.921529175050302,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
248.5,3,2.0,2090,12026,1.0,0,0,3,7,2090,0,1948,0.0,98002,47.3095,-122.21700000000001,1700,9496,8.41046277665996,None,NO,Good,Average,1624.0097686849138,319.0479993548982
248.0,3,1.0,1260,6000,1.0,0,0,3,6,1260,0,1954,0.0,98198,47.4187,-122.323,1520,6600,5.080645161290323,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
248.0,3,3.0,2120,6840,1.0,0,0,2,7,1220,900,1984,0.0,98092,47.278,-122.145,1820,8200,8.548387096774194,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.0,4,2.0,2080,13510,1.0,0,0,2,7,1040,1040,1950,0.0,98178,47.4918,-122.258,2010,11625,8.387096774193548,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.0,3,1.0,950,9400,1.0,0,0,3,7,950,0,1954,0.0,98006,47.5746,-122.13600000000001,1260,9400,3.8306451612903225,None,NO,Good,Average,1624.0097686849138,319.0479993548982
248.0,3,3.0,1870,4046,2.0,0,0,2,7,1870,0,2007,0.0,98042,47.342,-122.059,2130,4800,7.540322580645161,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.0,3,2.0,1330,9831,1.0,0,0,2,7,1330,0,1987,0.0,98001,47.3304,-122.277,1330,7500,5.362903225806452,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.0,2,1.0,770,8600,1.0,0,0,3,4,770,0,1914,0.0,98027,47.5325,-122.031,1420,6960,3.1048387096774195,None,NO,Good,Low,1624.0097686849138,319.0479993548982
248.0,3,1.0,1470,7680,1.0,0,0,2,7,1220,250,1946,0.0,98106,47.5276,-122.359,1470,6784,5.92741935483871,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.0,4,1.0,1010,7515,1.0,0,0,3,6,1010,0,1955,0.0,98198,47.4174,-122.316,1330,7515,4.07258064516129,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
248.0,1,1.0,790,12000,1.0,0,0,2,6,790,0,1918,0.0,98118,47.5146,-122.265,1900,6000,3.185483870967742,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
248.0,4,2.0,2320,8760,1.0,0,0,3,8,1160,1160,1966,0.0,98032,47.3627,-122.285,1970,8690,9.35483870967742,None,NO,Good,Good,1624.0097686849138,319.0479993548982
248.0,5,2.0,2190,16788,1.0,0,2,2,8,1380,810,1978,0.0,98030,47.3764,-122.176,1920,8366,8.830645161290322,Average,NO,Average,Good,1624.0097686849138,319.0479993548982
248.0,4,3.0,1770,5855,2.0,0,0,2,7,1770,0,2003,0.0,98038,47.3483,-122.053,1790,5679,7.137096774193548,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.0,5,2.0,1510,9078,1.0,0,0,3,7,1510,0,1959,0.0,98168,47.4852,-122.305,1480,9078,6.088709677419355,None,NO,Good,Average,1624.0097686849138,319.0479993548982
248.0,3,1.0,1180,6947,1.0,0,0,3,7,1180,0,1968,0.0,98031,47.4233,-122.177,1760,8657,4.758064516129032,None,NO,Good,Average,1624.0097686849138,319.0479993548982
248.0,3,2.0,1840,19501,1.0,0,0,3,8,1270,570,1972,0.0,98003,47.3364,-122.318,1910,12000,7.419354838709677,None,NO,Good,Good,1624.0097686849138,319.0479993548982
248.0,4,4.0,1850,6519,2.0,0,0,2,7,1130,720,1986,0.0,98023,47.3087,-122.354,1280,6664,7.459677419354839,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.0,4,3.0,2163,5883,2.0,0,0,2,7,2163,0,2006,0.0,98001,47.2734,-122.251,1700,10143,8.721774193548388,None,NO,Average,Average,1624.0097686849138,319.0479993548982
248.0,2,1.0,700,8301,1.0,0,0,2,6,700,0,1953,0.0,98155,47.7712,-122.323,1250,8304,2.8225806451612905,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
248.0,3,1.0,1420,8800,1.0,0,0,3,6,1090,330,1981,0.0,98030,47.3746,-122.181,1480,8000,5.725806451612903,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
247.8,3,3.0,1580,2170,2.0,0,0,2,7,1580,0,2003,0.0,98118,47.5418,-122.289,1610,1917,6.376109765940274,None,NO,Average,Average,1624.0097686849138,319.0479993548982
247.5,4,2.0,2460,5921,1.0,0,0,3,7,1230,1230,1948,0.0,98002,47.308,-122.209,1260,6648,9.93939393939394,None,NO,Good,Average,1624.0097686849138,319.0479993548982
247.5,3,1.0,1660,11060,1.0,0,0,3,7,1110,550,1962,0.0,98003,47.3311,-122.32600000000001,1890,11060,6.707070707070707,None,NO,Good,Average,1624.0097686849138,319.0479993548982
247.5,3,2.0,1620,6000,1.0,0,0,2,7,1280,340,1998,0.0,98002,47.2835,-122.2,1710,6318,6.545454545454546,None,NO,Average,Average,1624.0097686849138,319.0479993548982
247.5,4,2.0,1760,8400,1.0,0,0,2,7,1060,700,1962,0.0,98003,47.3258,-122.323,1280,8415,7.111111111111111,None,NO,Average,Average,1624.0097686849138,319.0479993548982
247.5,4,2.0,1710,5200,1.0,0,0,3,7,910,800,1977,0.0,98042,47.3634,-122.09,1560,5200,6.909090909090909,None,NO,Good,Average,1624.0097686849138,319.0479993548982
247.5,3,2.0,1960,15681,1.0,0,0,2,7,1960,0,1967,0.0,98032,47.3576,-122.277,1750,15616,7.91919191919192,None,NO,Average,Average,1624.0097686849138,319.0479993548982
247.5,2,1.0,700,6046,1.0,0,0,2,6,700,0,1950,0.0,98133,47.7172,-122.34,990,6790,2.8282828282828283,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
247.5,3,2.0,1530,8749,1.0,0,0,2,7,1530,0,1995,0.0,98023,47.2974,-122.37200000000001,1750,8749,6.181818181818182,None,NO,Average,Average,1624.0097686849138,319.0479993548982
247.5,3,1.0,1300,72309,1.0,0,0,2,6,680,620,1950,1987.0,98006,47.567,-122.124,3080,8395,5.252525252525253,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
247.5,4,2.0,2290,7765,1.0,0,0,2,6,2290,0,1936,1953.0,98146,47.4997,-122.353,1240,8215,9.252525252525253,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
247.3,2,2.0,1140,1118,2.0,0,0,2,7,1040,100,2009,0.0,98144,47.596000000000004,-122.311,1140,1118,4.609785685402345,None,NO,Average,Average,1624.0097686849138,319.0479993548982
247.2,3,2.0,1910,10583,1.5,0,0,3,7,1910,0,1922,1967.0,98002,47.2782,-122.212,1770,9068,7.726537216828479,None,NO,Good,Average,1624.0097686849138,319.0479993548982
247.2,3,1.0,1590,11200,1.0,0,0,3,7,1590,0,1961,0.0,98092,47.2894,-122.18799999999999,1560,9750,6.432038834951457,None,NO,Good,Average,1624.0097686849138,319.0479993548982
247.2,3,2.0,1370,8719,1.0,0,0,2,7,1370,0,1982,0.0,98042,47.3664,-122.087,1370,7525,5.542071197411003,None,NO,Average,Average,1624.0097686849138,319.0479993548982
247.0,3,2.0,1820,8740,1.0,0,0,3,8,1820,0,1987,0.0,98023,47.3074,-122.385,2210,8320,7.368421052631579,None,NO,Good,Good,1624.0097686849138,319.0479993548982
247.0,3,2.0,1270,7198,1.5,0,0,2,7,1270,0,1916,2013.0,98022,47.2086,-121.99600000000001,1160,7198,5.1417004048583,None,NO,Average,Average,1624.0097686849138,319.0479993548982
247.0,3,3.0,1510,10875,1.0,0,0,2,7,1150,360,1990,0.0,98003,47.3482,-122.3,1810,9916,6.113360323886639,None,NO,Average,Average,1624.0097686849138,319.0479993548982
247.0,1,1.0,460,4120,1.0,0,0,2,4,460,0,1937,0.0,98055,47.4868,-122.199,990,4120,1.8623481781376519,None,NO,Average,Low,1624.0097686849138,319.0479993548982
247.0,5,2.0,1590,9350,1.0,0,0,4,7,1060,530,1962,0.0,98001,47.3398,-122.286,1460,8210,6.437246963562753,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
247.0,3,2.0,1640,7630,1.0,0,0,3,8,1180,460,1968,0.0,98032,47.3739,-122.29,1930,7630,6.6396761133603235,None,NO,Good,Good,1624.0097686849138,319.0479993548982
247.0,3,2.0,1580,7941,2.0,0,0,3,7,1580,0,1986,0.0,98023,47.2843,-122.35700000000001,1730,8051,6.396761133603239,None,NO,Good,Average,1624.0097686849138,319.0479993548982
247.0,4,2.0,1750,8116,1.0,0,0,3,5,1750,0,1943,0.0,98056,47.5097,-122.181,1440,7865,7.08502024291498,None,NO,Good,Fair,1624.0097686849138,319.0479993548982
246.95,3,4.0,1790,1682,2.0,0,0,2,7,1480,310,2006,0.0,98108,47.542,-122.321,1150,4000,7.248430856448675,None,NO,Average,Average,1624.0097686849138,319.0479993548982
246.95,3,3.0,1670,4440,1.0,0,0,2,7,1670,0,2014,0.0,98022,47.1948,-121.975,1670,4622,6.762502530876696,None,NO,Average,Average,1624.0097686849138,319.0479993548982
246.9,3,2.0,1370,9800,1.0,0,0,4,7,1370,0,1968,0.0,98001,47.3068,-122.27,1370,9800,5.548805184285135,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
246.7,3,2.0,1610,13309,1.0,0,0,3,7,1610,0,1967,0.0,98042,47.3398,-122.133,1610,15725,6.52614511552493,None,NO,Good,Average,1624.0097686849138,319.0479993548982
246.6,4,1.0,1340,8400,1.0,0,0,4,7,1340,0,1966,0.0,98023,47.3313,-122.34299999999999,1120,8400,5.43390105433901,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
246.5,3,2.0,1270,11600,1.0,0,0,3,7,1270,0,1964,0.0,98031,47.4075,-122.196,1380,9945,5.152129817444219,None,NO,Good,Average,1624.0097686849138,319.0479993548982
246.5,3,3.0,1620,7686,2.0,0,0,2,7,1620,0,1989,0.0,98038,47.3613,-122.053,1370,7686,6.572008113590264,None,NO,Average,Average,1624.0097686849138,319.0479993548982
246.5,3,2.0,1430,8919,1.0,0,0,2,7,1430,0,1992,0.0,98022,47.2118,-121.98299999999999,1580,8919,5.801217038539554,None,NO,Average,Average,1624.0097686849138,319.0479993548982
246.5,3,2.0,1170,11530,1.0,0,0,2,7,1170,0,1960,0.0,98198,47.4211,-122.29,1550,8605,4.746450304259635,None,NO,Average,Average,1624.0097686849138,319.0479993548982
246.5,2,1.0,940,6000,1.0,0,0,1,7,940,0,1954,0.0,98148,47.4631,-122.329,1890,8547,3.813387423935091,None,NO,Fair,Average,1624.0097686849138,319.0479993548982
246.0,3,2.0,1630,10200,1.0,0,0,3,8,1300,330,1976,0.0,98023,47.3155,-122.36399999999999,1960,6700,6.626016260162602,None,NO,Good,Good,1624.0097686849138,319.0479993548982
246.0,3,2.0,1390,7399,1.0,0,0,3,7,1390,0,1975,0.0,98031,47.4183,-122.182,1460,7800,5.650406504065041,None,NO,Good,Average,1624.0097686849138,319.0479993548982
246.0,4,2.0,1720,7455,1.0,0,0,3,7,1020,700,1963,0.0,98058,47.4669,-122.182,1720,7700,6.991869918699187,None,NO,Good,Average,1624.0097686849138,319.0479993548982
246.0,3,2.0,1780,23819,1.0,0,0,2,7,1780,0,1953,0.0,98168,47.4912,-122.31200000000001,1130,14450,7.235772357723577,None,NO,Average,Average,1624.0097686849138,319.0479993548982
246.0,5,2.0,2030,10200,1.0,0,0,3,7,2030,0,1958,0.0,98002,47.2867,-122.209,1760,11550,8.252032520325203,None,NO,Good,Average,1624.0097686849138,319.0479993548982
246.0,3,3.0,1650,6675,1.0,0,0,2,8,1290,360,1990,0.0,98023,47.2899,-122.37200000000001,1880,6675,6.7073170731707314,None,NO,Average,Good,1624.0097686849138,319.0479993548982
246.0,4,2.0,2120,7110,1.5,0,0,2,6,2120,0,1919,0.0,98030,47.3846,-122.227,1540,7110,8.617886178861788,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
246.0,3,2.0,1990,203861,1.0,0,0,2,7,1990,0,1949,0.0,98022,47.2507,-122.039,2760,217800,8.089430894308943,None,NO,Average,Average,1624.0097686849138,319.0479993548982
246.0,3,1.0,1400,7410,1.0,0,0,2,6,1400,0,1944,0.0,98166,47.4798,-122.34299999999999,1070,7410,5.691056910569106,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
246.0,3,1.0,990,9145,1.5,0,0,3,6,990,0,1939,0.0,98146,47.5022,-122.36,1640,8320,4.024390243902439,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
246.0,3,2.0,1440,10500,1.0,0,0,2,8,1130,310,1983,0.0,98023,47.31800000000001,-122.391,1510,8125,5.853658536585366,None,NO,Average,Good,1624.0097686849138,319.0479993548982
246.0,3,2.0,1440,11325,1.0,0,0,3,8,1440,0,1966,0.0,98001,47.3503,-122.279,1440,20000,5.853658536585366,None,NO,Good,Good,1624.0097686849138,319.0479993548982
246.0,4,2.0,1400,7632,1.5,0,0,4,6,1400,0,1930,0.0,98166,47.4625,-122.345,1400,7632,5.691056910569106,None,NO,Very Good,Low Average,1624.0097686849138,319.0479993548982
245.99,3,1.0,1040,8410,1.0,0,0,2,7,1040,0,1942,2014.0,98188,47.453,-122.289,1350,8410,4.22781413878613,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.7,3,2.0,1640,8400,1.0,0,0,2,8,1180,460,1968,0.0,98032,47.3733,-122.289,1600,8120,6.674806674806675,None,NO,Average,Good,1624.0097686849138,319.0479993548982
245.56,2,2.0,1260,9693,1.0,0,0,2,7,1260,0,1957,0.0,98177,47.7775,-122.365,1800,9693,5.131128848346636,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.5,2,1.0,790,7500,1.0,0,0,2,6,790,0,1950,0.0,98011,47.7644,-122.198,1970,8970,3.2179226069246436,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
245.5,2,2.0,1430,9782,1.0,0,0,2,7,1430,0,1955,0.0,98188,47.441,-122.28200000000001,1430,9828,5.824847250509165,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.1,3,2.0,1300,7958,1.0,0,0,2,7,1300,0,1996,0.0,98092,47.3162,-122.194,1640,8698,5.303957568339453,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,3.0,1730,7442,2.0,0,0,2,7,1730,0,1987,0.0,98030,47.3507,-122.178,1630,6458,7.061224489795919,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1260,8614,1.0,0,0,3,7,1260,0,1985,0.0,98038,47.3586,-122.056,1600,8614,5.142857142857143,None,NO,Good,Average,1624.0097686849138,319.0479993548982
245.0,3,3.0,1610,7223,2.0,0,0,2,7,1610,0,1994,0.0,98030,47.3661,-122.17299999999999,1610,7162,6.571428571428571,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,2,1.0,1500,6685,1.0,0,0,2,7,1190,310,1926,0.0,98133,47.7186,-122.354,1420,6561,6.122448979591836,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1700,8100,1.0,0,0,2,7,1200,500,1980,0.0,98038,47.3601,-122.046,1700,8100,6.938775510204081,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,4,2.0,1850,7547,1.5,0,0,3,7,1850,0,1960,0.0,98198,47.3714,-122.309,1730,7577,7.551020408163265,None,NO,Good,Average,1624.0097686849138,319.0479993548982
245.0,4,2.0,1870,8750,1.0,0,2,2,7,1870,0,1977,0.0,98022,47.1985,-122.001,1770,8207,7.63265306122449,Average,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1550,9126,1.0,0,0,4,7,1550,0,1957,0.0,98022,47.2012,-122.0,1450,9282,6.326530612244898,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
245.0,2,1.0,860,6120,1.0,0,0,2,7,860,0,1948,0.0,98155,47.7503,-122.32799999999999,1100,6860,3.510204081632653,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1260,6908,1.0,0,0,2,7,1260,0,1994,0.0,98038,47.385,-122.031,1810,7159,5.142857142857143,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,3.0,1990,9600,1.0,0,0,2,7,1440,550,1988,0.0,98003,47.3499,-122.296,1670,9600,8.122448979591837,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,4,2.0,1280,8000,1.0,0,0,2,6,1280,0,1960,0.0,98178,47.4949,-122.255,1420,8211,5.224489795918367,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1920,9306,1.0,0,0,2,7,1000,920,1984,0.0,98001,47.3319,-122.26700000000001,1860,8458,7.836734693877551,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1700,8448,1.0,0,0,2,7,1700,0,1996,0.0,98022,47.2077,-122.01100000000001,1350,8587,6.938775510204081,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,1.0,990,9599,1.0,0,0,3,6,990,0,1959,0.0,98002,47.2934,-122.215,1216,10364,4.040816326530612,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
245.0,2,1.0,1120,5650,1.0,0,1,2,6,720,400,1904,0.0,98118,47.5155,-122.255,2160,6480,4.571428571428571,Fair,NO,Average,Low Average,1624.0097686849138,319.0479993548982
245.0,3,1.0,910,6630,1.0,0,0,3,6,910,0,1912,0.0,98103,47.6947,-122.346,950,5100,3.7142857142857144,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
245.0,2,1.0,1020,7679,1.0,0,0,4,6,1020,0,1942,0.0,98056,47.4915,-122.18799999999999,1280,6497,4.163265306122449,None,NO,Very Good,Low Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,2100,10000,1.0,0,0,3,7,2100,0,1954,0.0,98198,47.4222,-122.331,1300,7500,8.571428571428571,None,NO,Good,Average,1624.0097686849138,319.0479993548982
245.0,4,2.0,1830,10416,1.0,0,0,2,7,1370,460,1958,0.0,98146,47.4878,-122.34100000000001,1830,9271,7.469387755102041,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,2,1.0,870,6150,1.0,0,0,2,6,870,0,1941,0.0,98106,47.5256,-122.34700000000001,1120,6150,3.5510204081632653,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
245.0,2,1.0,710,6322,1.0,0,0,2,6,710,0,1942,0.0,98126,47.5165,-122.376,740,6720,2.8979591836734695,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
245.0,4,1.0,1530,7200,1.5,0,0,2,7,1400,130,1948,0.0,98178,47.5015,-122.262,1530,7200,6.244897959183674,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1260,1270,2.0,0,0,2,7,1040,220,2005,0.0,98133,47.7111,-122.331,1260,1472,5.142857142857143,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,3.0,1720,3407,2.0,0,0,2,7,1720,0,1992,0.0,98031,47.4034,-122.18799999999999,1720,3407,7.020408163265306,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1480,3900,1.0,0,0,3,7,1480,0,1980,0.0,98023,47.2977,-122.367,1830,6956,6.040816326530612,None,NO,Good,Average,1624.0097686849138,319.0479993548982
245.0,5,2.0,2000,8100,1.5,0,0,2,6,2000,0,1946,0.0,98168,47.4945,-122.304,960,9239,8.16326530612245,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1390,8250,1.0,0,0,2,7,1390,0,1987,0.0,98042,47.3707,-122.094,1390,7875,5.673469387755102,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,1.0,1010,9678,1.0,0,0,4,7,1010,0,1955,0.0,98188,47.4396,-122.285,1010,9375,4.122448979591836,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1690,6790,1.0,0,0,2,7,1360,330,1979,0.0,98023,47.2981,-122.38,1740,6790,6.8979591836734695,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1190,4072,1.5,0,0,4,6,1190,0,1907,0.0,98118,47.5276,-122.274,1680,5850,4.857142857142857,None,NO,Very Good,Low Average,1624.0097686849138,319.0479993548982
245.0,2,2.0,1840,7230,1.0,0,0,2,7,1570,270,1938,0.0,98030,47.3815,-122.228,1282,6769,7.510204081632653,None,NO,Average,Average,1624.0097686849138,319.0479993548982
245.0,3,2.0,1340,7391,1.0,0,0,3,7,1340,0,1966,0.0,98198,47.3837,-122.31700000000001,1300,7391,5.469387755102041,None,NO,Good,Average,1624.0097686849138,319.0479993548982
245.0,4,2.0,2010,7561,1.5,0,0,3,7,1890,120,1921,0.0,98002,47.31100000000001,-122.227,1420,6564,8.204081632653061,None,NO,Good,Average,1624.0097686849138,319.0479993548982
