price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_diff,sqft_diff_ratio,sqft_living_squared,sqft_lot_squared,sqft_diff_squared
741500.0,2,2.5,2150,5760,1.0,0,0,2,8,2150,0,2010,0.0,98053,47.7094,-122.01799999999999,1640,4680,3610,0.6267361111111112,4622500,33177600,28555100
395000.0,3,2.5,2130,5088,2.0,0,0,2,8,1840,290,2011,0.0,98019,47.7329,-121.976,2130,5762,2958,0.5813679245283019,4536900,25887744,21350844
559950.0,5,2.75,2990,6370,2.0,0,0,2,8,2990,0,2014,0.0,98059,47.4853,-122.154,2730,5740,3380,0.5306122448979592,8940100,40576900,31636800
215000.0,4,2.5,1847,8000,2.0,0,0,2,7,1847,0,2008,0.0,98001,47.2872,-122.257,1847,8000,6153,0.769125,3411409,64000000,60588591
390000.0,4,2.5,2610,7227,2.0,0,0,2,9,2610,0,2011,0.0,98010,47.31399999999999,-122.023,2630,7421,4617,0.638854296388543,6812100,52229529,45417429
425000.0,3,2.25,1670,107157,1.0,0,0,2,7,1670,0,2007,0.0,98022,47.2743,-122.009,3310,108900,105487,0.9844153905017871,2788900,11482622649,11479833749
472000.0,3,2.5,1860,415126,2.0,0,0,2,7,1860,0,2006,0.0,98038,47.3974,-122.005,2070,54014,413266,0.9955194326541821,3459600,172329595876,172326136276
1330000.0,4,3.5,3440,9776,2.0,0,0,2,10,3440,0,2006,0.0,98040,47.5374,-122.21600000000001,2400,11000,6336,0.6481178396072013,11833600,95570176,83736576
695000.0,4,3.5,3510,9364,2.0,0,0,2,10,3510,0,2001,0.0,98065,47.54,-121.876,3510,9161,5854,0.6251601879538659,12320100,87684496,75364396
545000.0,3,2.5,1740,1279,3.0,0,0,2,8,1740,0,2008,0.0,98116,47.589,-122.387,1740,1280,-461,-0.3604378420641126,3027600,1635841,-1391759
389950.0,4,2.5,2240,5500,2.0,0,0,2,8,2240,0,2013,0.0,98056,47.496,-122.169,700,5500,3260,0.5927272727272728,5017600,30250000,25232400
380000.0,3,2.25,1550,1485,3.0,0,0,2,8,1550,0,2011,0.0,98103,47.6989,-122.346,1550,1480,-65,-0.04377104377104377,2402500,2205225,-197275
288790.0,4,2.0,1390,745,3.0,0,0,2,7,1390,0,2008,0.0,98027,47.5401,-122.02600000000001,1390,942,-645,-0.8657718120805369,1932100,555025,-1377075
432500.0,3,3.0,2500,6000,2.0,0,0,2,8,2500,0,2012,0.0,98058,47.4408,-122.161,2130,6000,3500,0.5833333333333334,6250000,36000000,29750000
615000.0,3,3.5,2710,3326,2.0,0,0,2,8,1650,1060,2005,0.0,98027,47.5371,-122.073,2280,2738,616,0.185207456404089,7344100,11062276,3718176
500000.0,3,2.5,1720,3012,2.0,0,0,2,9,1720,0,2011,0.0,98133,47.7312,-122.334,1720,7658,1292,0.42895086321381143,2958400,9072144,6113744
615000.0,3,2.25,1760,1146,3.0,0,0,2,9,1760,0,2014,0.0,98122,47.6073,-122.304,1346,3472,-614,-0.5357766143106457,3097600,1313316,-1784284
500000.0,4,2.25,2270,8196,1.0,0,0,4,7,1150,1120,1963,0.0,98034,47.7214,-122.227,1920,10122,5926,0.7230356271351879,5152900,67174416,62021516
622000.0,3,3.5,1690,1765,2.0,0,0,2,8,1370,320,2006,0.0,98103,47.6536,-122.34,1690,1694,75,0.042492917847025496,2856100,3115225,259125
802945.0,5,3.5,4000,9234,2.0,0,0,2,9,4000,0,2015,0.0,98024,47.5265,-121.887,3690,6600,5234,0.5668182802685726,16000000,85266756,69266756
1260000.0,4,2.5,2880,9003,2.0,0,0,2,10,2880,0,2008,0.0,98033,47.6844,-122.199,2640,8126,6123,0.680106631122959,8294400,81054009,72759609
598950.0,3,2.5,1480,1531,3.0,0,0,2,8,1480,0,2014,0.0,98107,47.669,-122.402,1530,1321,51,0.033311561071195296,2190400,2343961,153561
430000.0,3,2.5,1950,4949,2.0,0,0,2,7,1950,0,2009,0.0,98065,47.5155,-121.87,2200,5740,2999,0.6059810062638917,3802500,24492601,20690101
515000.0,4,2.75,2700,5150,2.0,0,0,2,9,2700,0,2009,0.0,98065,47.5209,-121.874,2700,5747,2450,0.47572815533980584,7290000,26522500,19232500
1260000.0,2,3.0,2210,3917,2.0,0,0,2,10,1500,710,2008,0.0,98122,47.6166,-122.291,1720,3933,1707,0.4357926984937452,4884100,15342889,10458789
400000.0,4,3.5,2370,3692,2.5,0,0,2,8,2370,0,2013,0.0,98056,47.5044,-122.17,2520,5425,1322,0.3580715059588299,5616900,13630864,8013964
390000.0,3,2.5,1310,1254,2.0,0,0,2,7,850,460,2007,0.0,98116,47.5622,-122.384,1310,1372,-56,-0.044657097288676235,1716100,1572516,-143584
450000.0,3,2.5,2410,4293,2.0,0,0,2,7,2410,0,2007,0.0,98065,47.5196,-121.869,2190,5900,1883,0.43862101094805495,5808100,18429849,12621749
804995.0,5,1.5,3360,5402,2.0,0,0,2,9,3360,0,2014,0.0,98074,47.6067,-122.053,3360,5415,2042,0.3780081451314328,11289600,29181604,17892004
825000.0,4,3.25,3040,4155,2.0,0,0,2,8,2350,690,2013,0.0,98029,47.5429,-122.012,2680,4000,1115,0.2683513838748496,9241600,17264025,8022425
435000.0,4,2.25,2140,6355,2.0,0,0,2,7,2140,0,2002,0.0,98065,47.5367,-121.88,2480,5746,4215,0.6632572777340676,4579600,40386025,35806425
398000.0,3,2.5,1720,1715,2.0,0,0,2,7,1240,480,2004,0.0,98136,47.5481,-122.384,1610,1626,-5,-0.0029154518950437317,2958400,2941225,-17175
411605.0,4,2.5,2658,3960,2.0,0,0,2,9,2658,0,2014,0.0,98092,47.2603,-122.194,2578,4200,1302,0.3287878787878788,7064964,15681600,8616636
315000.0,3,3.25,1480,983,2.0,0,0,2,8,1180,300,2013,0.0,98106,47.5555,-122.363,1330,1062,-497,-0.5055951169888098,2190400,966289,-1224111
455000.0,2,2.0,1350,1209,3.0,0,0,2,8,1350,0,2013,0.0,98199,47.648999999999994,-122.383,1310,982,-141,-0.11662531017369727,1822500,1461681,-360819
452950.0,3,2.5,1150,1194,2.0,0,0,2,8,1020,130,2006,0.0,98107,47.6684,-122.365,1450,1714,44,0.03685092127303183,1322500,1425636,103136
380000.0,3,1.75,1690,1468,2.0,0,0,2,8,1380,310,2008,0.0,98108,47.563,-122.29700000000001,1690,1936,-222,-0.15122615803814715,2856100,2155024,-701076
340000.0,2,1.75,1270,1916,2.0,0,0,2,8,1270,0,2012,0.0,98108,47.5648,-122.294,1140,1916,646,0.33716075156576203,1612900,3671056,2058156
409950.0,3,2.5,2655,5080,2.0,0,0,2,8,2655,0,2013,0.0,98023,47.2972,-122.348,2879,5232,2425,0.47736220472440943,7049025,25806400,18757375
360000.0,2,1.0,880,1165,2.0,0,0,2,8,880,0,2005,0.0,98122,47.6192,-122.29700000000001,1640,3825,285,0.2446351931330472,774400,1357225,582825
1600000.0,4,4.25,4645,7757,2.0,0,0,2,10,3855,790,2006,0.0,98112,47.6248,-122.29,2150,6970,3112,0.40118602552533195,21576025,60171049,38595024
440000.0,3,1.5,1270,1443,3.0,0,0,2,8,1270,0,2007,0.0,98115,47.699,-122.31700000000001,1270,1413,173,0.11988911988911989,1612900,2082249,469349
730000.0,2,1.75,1728,95950,1.0,0,3,2,9,1728,0,2012,0.0,98070,47.4579,-122.443,1720,35735,94222,0.981990620114643,2985984,9206402500,9203416516
408000.0,3,2.25,1950,7221,1.0,0,0,3,8,1950,0,2006,0.0,98188,47.431000000000004,-122.285,2310,8125,5271,0.7299542999584545,3802500,52142841,48340341
820000.0,4,2.5,3170,3862,3.0,0,0,2,8,3170,0,2008,0.0,98034,47.6705,-122.145,2840,4181,692,0.17918177110305541,10048900,14915044,4866144
360000.0,2,2.5,1233,1244,2.0,0,0,2,7,963,270,2007,0.0,98136,47.5533,-122.381,1230,1300,11,0.008842443729903537,1520289,1547536,27247
339990.0,3,2.5,2570,4600,2.0,0,0,2,8,2570,0,2014,0.0,98092,47.2582,-122.196,2570,5000,2030,0.44130434782608696,6604900,21160000,14555100
515000.0,3,2.0,1560,1020,3.0,0,0,2,8,1560,0,2014,0.0,98122,47.605,-122.304,1560,1728,-540,-0.5294117647058824,2433600,1040400,-1393200
541000.0,3,1.75,1630,1166,2.0,0,0,2,8,1020,610,2013,0.0,98107,47.6646,-122.367,1420,1670,-464,-0.3979416809605489,2656900,1359556,-1297344
375000.0,4,2.5,2510,7245,2.0,0,0,2,9,2510,0,2007,0.0,98146,47.5096,-122.363,1830,8900,4735,0.6535541752933057,6300100,52490025,46189925
320000.0,4,2.5,2223,5780,2.0,0,0,2,8,2223,0,2010,0.0,98042,47.3586,-122.15700000000001,1690,7766,3557,0.6153979238754326,4941729,33408400,28466671
325000.0,2,2.25,1230,1058,2.0,0,0,2,7,1160,70,2008,0.0,98027,47.5325,-122.073,1240,817,-172,-0.16257088846880907,1512900,1119364,-393536
740000.0,5,2.75,3050,7520,2.0,0,0,2,8,3050,0,2014,0.0,98056,47.5245,-122.184,2180,10800,4470,0.5944148936170213,9302500,56550400,47247900
450000.0,5,2.75,2710,6220,2.0,0,0,2,8,2710,0,2014,0.0,98038,47.3555,-122.061,2530,4759,3510,0.5643086816720257,7344100,38688400,31344300
455000.0,4,2.5,2090,4400,2.0,0,0,2,8,2090,0,2011,0.0,98118,47.5403,-122.286,2090,3430,2310,0.525,4368100,19360000,14991900
292500.0,3,2.5,1440,1068,2.0,0,0,2,8,1160,280,2006,0.0,98106,47.5393,-122.361,1580,1483,-372,-0.34831460674157305,2073600,1140624,-932976
650000.0,3,2.5,2500,51836,1.0,0,0,2,9,1510,0,2013,0.0,98027,47.4694,-121.98899999999999,2270,54450,49336,0.9517709699822517,6250000,2686970896,2680720896
530000.0,4,2.75,2740,7872,2.0,0,0,2,10,2740,0,2015,0.0,98056,47.4954,-122.17200000000001,1220,6300,5132,0.6519308943089431,7507600,61968384,54460784
829995.0,5,3.25,3360,6120,2.0,0,0,2,9,3360,0,2014,0.0,98074,47.607,-122.053,3230,5398,2760,0.45098039215686275,11289600,37454400,26164800
395000.0,4,2.75,2280,5013,2.0,0,0,2,8,2280,0,2009,0.0,98019,47.7333,-121.976,2130,5121,2733,0.5451825254338719,5198400,25130169,19931769
859990.0,4,2.75,3520,5500,2.0,0,0,2,9,3520,0,2014,0.0,98074,47.6181,-122.056,3340,5500,1980,0.36,12390400,30250000,17859600
342500.0,2,1.5,1320,826,2.0,0,0,2,8,1100,220,2008,0.0,98144,47.5879,-122.304,1340,1213,-494,-0.5980629539951574,1742400,682276,-1060124
743000.0,4,2.75,3410,5838,2.0,0,0,2,9,3410,0,2012,0.0,98053,47.6931,-122.022,3420,7048,2428,0.4158958547447756,11628100,34082244,22454144
345000.0,3,2.25,2730,9388,1.0,0,0,2,7,1390,1340,1975,0.0,98030,47.3785,-122.185,2255,5701,6658,0.7092032381763954,7452900,88134544,80681644
443000.0,3,2.5,1780,2778,2.0,0,0,2,8,1530,250,2007,0.0,98126,47.5487,-122.37200000000001,1380,1998,998,0.3592512598992081,3168400,7717284,4548884
260000.0,3,2.5,1427,4337,2.0,0,0,2,7,1427,0,2009,0.0,98042,47.3857,-122.162,1443,4347,2910,0.670970717085543,2036329,18809569,16773240
810000.0,4,2.5,2910,6555,2.0,0,0,2,9,2910,0,2005,0.0,98033,47.6659,-122.17200000000001,2910,10419,3645,0.5560640732265446,8468100,42968025,34499925
570000.0,4,2.75,3250,5600,2.0,0,0,2,8,3250,0,2011,0.0,98059,47.4806,-122.125,2730,5667,2350,0.41964285714285715,10562500,31360000,20797500
1560000.0,5,3.5,3630,8100,2.0,0,0,2,10,3630,0,2008,0.0,98004,47.5951,-122.2,1730,8246,4470,0.5518518518518518,13176900,65610000,52433100
840000.0,2,2.5,1680,975,3.0,0,0,2,9,1680,0,2009,0.0,98119,47.6321,-122.361,1680,977,-705,-0.7230769230769231,2822400,950625,-1871775
950000.0,3,2.5,2280,2296,3.0,0,0,2,9,1890,390,2013,0.0,98112,47.6256,-122.29899999999999,1390,4000,16,0.006968641114982578,5198400,5271616,73216
572800.0,3,2.5,3310,4682,2.0,0,0,2,9,2380,930,2015,0.0,98065,47.5201,-121.885,2660,5166,1372,0.29303716360529686,10956100,21921124,10965024
305000.0,3,3.0,1290,1112,3.0,0,0,2,7,1290,0,2008,0.0,98125,47.7282,-122.296,1230,9000,-178,-0.16007194244604317,1664100,1236544,-427556
1700000.0,5,4.75,3940,7067,2.0,0,0,2,10,3230,710,2008,0.0,98004,47.6232,-122.205,1910,7735,3127,0.4424791283430027,15523600,49942489,34418889
445000.0,4,2.5,2170,6000,2.0,0,0,2,7,1630,540,2008,0.0,98106,47.5589,-122.365,1720,5668,3830,0.6383333333333333,4708900,36000000,31291100
801000.0,4,3.5,3290,8059,2.0,0,0,2,9,3290,0,2012,0.0,98029,47.5573,-122.02,3290,10758,4769,0.5917607643628242,10824100,64947481,54123381
711000.0,3,2.5,2550,5376,2.0,0,0,2,9,2550,0,2004,0.0,98052,47.6647,-122.083,2250,4050,2826,0.5256696428571429,6502500,28901376,22398876
268500.0,3,2.25,1140,977,2.0,0,0,2,7,850,290,2008,0.0,98126,47.5439,-122.375,1140,976,-163,-0.1668372569089048,1299600,954529,-345071
320000.0,4,2.5,2300,3825,2.0,0,0,2,7,2300,0,2012,0.0,98042,47.3594,-122.08200000000001,2110,3825,1525,0.39869281045751637,5290000,14630625,9340625
500000.0,4,3.25,2670,5001,1.0,0,0,2,9,1640,1030,2013,0.0,98108,47.5666,-122.29299999999999,1610,5001,2331,0.46610677864427114,7128900,25010001,17881101
631625.0,4,2.5,2440,6651,2.0,0,0,2,9,2440,0,2014,0.0,98117,47.6971,-122.37100000000001,1350,7653,4211,0.6331378740039092,5953600,44235801,38282201
850000.0,2,2.5,1611,2210,2.0,0,2,2,10,1611,0,2005,0.0,98109,47.6291,-122.34700000000001,2070,2182,599,0.27104072398190043,2595321,4884100,2288779
600000.0,3,3.5,2710,3290,2.0,0,0,2,8,1650,1060,2006,0.0,98027,47.5367,-122.072,2440,3290,580,0.1762917933130699,7344100,10824100,3480000
988500.0,3,2.75,2015,16807,2.0,1,4,2,9,2015,0,2007,0.0,98166,47.45,-122.37700000000001,1780,12310,14792,0.8801094781936099,4060225,282475249,278415024
430236.0,4,3.25,3444,5166,2.0,0,0,2,8,2714,730,2014,0.0,98023,47.2966,-122.348,2848,5182,1722,0.3333333333333333,11861136,26687556,14826420
1270000.0,3,2.5,3060,9576,2.0,0,0,2,10,3060,0,2005,0.0,98004,47.5928,-122.199,3060,9579,6516,0.6804511278195489,9363600,91699776,82336176
689500.0,4,2.5,2050,2772,2.0,0,0,2,8,2050,0,2013,0.0,98029,47.5431,-122.01100000000001,1800,2886,722,0.26046176046176045,4202500,7683984,3481484
175003.0,3,1.5,1390,1882,2.0,0,0,2,7,1390,0,2014,0.0,98108,47.5667,-122.29700000000001,1490,2175,492,0.2614240170031881,1932100,3541924,1609824
459000.0,2,2.5,1240,1249,3.0,0,0,2,8,1240,0,2006,0.0,98107,47.6718,-122.38600000000001,1240,2500,9,0.007205764611689352,1537600,1560001,22401
1180000.0,4,3.25,3750,74052,2.0,0,0,2,10,3750,0,2013,0.0,98053,47.658,-122.006,4920,74052,70302,0.9493599092529574,14062500,5483698704,5469636204
358000.0,3,3.25,1410,1442,3.0,0,0,2,8,1360,50,2006,0.0,98125,47.7183,-122.31700000000001,1500,1200,32,0.022191400832177532,1988100,2079364,91264
447055.0,4,2.5,2448,4949,2.0,0,0,2,9,2448,0,2014,0.0,98030,47.3428,-122.179,2815,5446,2501,0.5053546170943625,5992704,24492601,18499897
415000.0,3,2.75,2600,64626,1.5,0,0,2,8,2600,0,2009,0.0,98014,47.7185,-121.405,1740,64626,62026,0.9597685142202829,6760000,4176519876,4169759876
1210000.0,4,3.25,3330,9000,2.0,0,0,2,9,2870,460,2004,0.0,98033,47.6836,-122.208,2550,6349,5670,0.63,11088900,81000000,69911100
495000.0,2,2.25,1160,1010,2.0,0,0,2,8,1000,160,2006,0.0,98112,47.6207,-122.301,1200,1170,-150,-0.1485148514851485,1345600,1020100,-325500
479000.0,2,2.25,1330,1380,2.0,0,0,2,8,1060,270,2005,0.0,98116,47.577,-122.41,1580,4802,50,0.036231884057971016,1768900,1904400,135500
1900000.0,3,2.5,2830,4334,3.0,1,4,2,10,2830,0,2006,0.0,98074,47.6318,-122.071,2830,38211,1504,0.34702353484079373,8008900,18783556,10774656
249900.0,3,2.5,1610,3517,2.0,0,0,2,8,1610,0,2005,0.0,98055,47.4496,-122.189,1830,2889,1907,0.5422234859255047,2592100,12369289,9777189
1470000.0,4,2.5,2800,4000,2.0,0,0,2,9,2800,0,2011,0.0,98103,47.6695,-122.339,1770,4200,1200,0.3,7840000,16000000,8160000
1040000.0,5,3.75,4570,10194,2.0,0,0,2,11,4570,0,2006,0.0,98034,47.718,-122.161,2040,7560,5624,0.5516970767117912,20884900,103917636,83032736
897000.0,4,2.5,2820,6120,2.0,0,0,2,9,2820,0,2014,0.0,98115,47.6911,-122.29299999999999,1510,6120,3300,0.5392156862745098,7952400,37454400,29502000
1100000.0,4,2.5,2570,9470,2.0,0,0,2,9,2570,0,2006,0.0,98033,47.6548,-122.19,2570,10663,6900,0.7286166842661035,6604900,89680900,83076000
685000.0,3,2.25,1710,1193,2.0,0,0,2,9,1140,570,2014,0.0,98122,47.6173,-122.31,1510,1193,-517,-0.4333612740989103,2924100,1423249,-1500851
295000.0,3,1.5,1220,3286,2.0,0,0,2,7,1220,0,1982,0.0,98033,47.7168,-122.189,1220,2640,2066,0.6287279367011565,1488400,10797796,9309396
619000.0,3,2.25,1650,946,3.0,0,0,2,8,1650,0,2014,0.0,98103,47.6536,-122.354,1570,1283,-704,-0.7441860465116279,2722500,894916,-1827584
439108.0,2,1.5,1130,1340,2.0,0,0,2,8,910,220,2008,0.0,98116,47.5761,-122.41,1310,1340,210,0.15671641791044777,1276900,1795600,518700
260000.0,3,2.25,1489,2800,2.0,0,0,2,7,1489,0,2011,0.0,98002,47.3452,-122.215,1584,3200,1311,0.4682142857142857,2217121,7840000,5622879
279000.0,5,2.5,2690,5557,2.0,0,0,2,7,2690,0,2012,0.0,98178,47.4914,-122.25299999999999,2090,10500,2867,0.5159258592765881,7236100,30880249,23644149
380000.0,3,2.25,1530,1305,2.0,0,0,2,7,1116,414,2007,0.0,98177,47.7034,-122.35700000000001,1320,1427,-225,-0.1724137931034483,2340900,1703025,-637875
287000.0,3,2.5,1600,6315,2.0,0,0,2,8,1600,0,2013,0.0,98092,47.2611,-122.198,1608,4300,4715,0.7466349960411718,2560000,39879225,37319225
377000.0,2,1.5,1000,1251,2.0,0,0,2,7,930,70,2006,0.0,98199,47.6529,-122.384,1420,1187,251,0.2006394884092726,1000000,1565001,565001
649950.0,4,3.5,2440,3012,3.0,0,1,2,8,2440,0,2005,0.0,98117,47.6923,-122.39200000000001,1860,4650,572,0.1899070385126162,5953600,9072144,3118544
445000.0,3,2.5,1260,1102,3.0,0,0,2,8,1260,0,2007,0.0,98107,47.675,-122.387,1320,2500,-158,-0.14337568058076225,1587600,1214404,-373196
605000.0,3,2.5,1660,1692,3.0,0,0,2,7,1610,50,2005,0.0,98115,47.6801,-122.322,1210,1230,32,0.018912529550827423,2755600,2862864,107264
475000.0,3,2.25,1190,1137,2.0,0,0,2,7,960,230,1999,0.0,98115,47.677,-122.325,1190,1080,-53,-0.04661389621811785,1416100,1292769,-123331
399000.0,3,3.0,1520,1884,3.0,0,0,2,8,1520,0,2009,0.0,98125,47.7176,-122.28399999999999,1360,1939,364,0.1932059447983015,2310400,3549456,1239056
718000.0,5,2.75,3250,8100,2.0,0,0,2,8,3250,0,2014,0.0,98125,47.7133,-122.311,1270,8100,4850,0.5987654320987654,10562500,65610000,55047500
1400000.0,4,3.25,4700,9160,1.0,0,0,2,11,2520,2180,2005,0.0,98116,47.5744,-122.406,2240,8700,4460,0.4868995633187773,22090000,83905600,61815600
341000.0,3,2.5,1480,1663,2.0,0,0,2,9,1180,300,2012,0.0,98126,47.5443,-122.375,1380,1537,183,0.1100420926037282,2190400,2765569,575169
818000.0,2,2.5,2380,9374,1.0,0,2,2,8,2380,0,2011,0.0,98053,47.7095,-122.01899999999999,1610,5000,6994,0.7461062513334755,5664400,87871876,82207476
759000.0,3,2.25,1640,1873,3.0,0,0,2,8,1640,0,2014,0.0,98112,47.6196,-122.29700000000001,1640,3920,233,0.12439935931660438,2689600,3508129,818529
547500.0,3,3.5,1650,2262,3.0,0,0,2,8,1650,0,2010,0.0,98103,47.6823,-122.34700000000001,1620,3166,612,0.27055702917771884,2722500,5116644,2394144
2700000.0,5,4.75,5305,8401,2.0,0,2,2,11,3745,1560,2005,0.0,98033,47.6864,-122.215,2960,7200,3096,0.36852755624330436,28143025,70576801,42433776
358000.0,2,2.5,1278,987,2.0,0,0,2,7,1002,276,2007,0.0,98136,47.5532,-122.381,1220,1287,-291,-0.2948328267477204,1633284,974169,-659115
412000.0,3,2.5,1200,813,3.0,0,0,2,9,1200,0,2010,0.0,98144,47.5894,-122.315,1750,4365,-387,-0.47601476014760147,1440000,660969,-779031
245000.0,2,1.5,690,1058,2.0,0,0,2,7,690,0,2005,0.0,98103,47.6951,-122.34299999999999,690,1058,368,0.34782608695652173,476100,1119364,643264
460940.0,4,2.5,3202,4964,2.0,0,0,2,9,3202,0,2014,0.0,98030,47.3412,-122.179,2425,4886,1762,0.35495568090249796,10252804,24641296,14388492
321000.0,3,2.25,1347,1292,3.0,0,0,2,7,1347,0,2010,0.0,98125,47.7306,-122.291,1480,1865,-55,-0.04256965944272446,1814409,1669264,-145145
633634.0,4,3.5,2960,6000,2.0,0,0,2,9,2960,0,2014,0.0,98065,47.5183,-121.88600000000001,2960,6000,3040,0.5066666666666667,8761600,36000000,27238400
290000.0,1,0.75,740,1284,1.0,0,0,3,6,740,0,1928,0.0,98107,47.6741,-122.406,1430,3988,544,0.4236760124610592,547600,1648656,1101056
445000.0,2,2.25,1200,1137,3.0,0,0,2,7,1200,0,2007,0.0,98107,47.6715,-122.39200000000001,1280,1295,-63,-0.055408970976253295,1440000,1292769,-147231
887250.0,5,3.5,4320,7502,2.0,0,0,2,9,3500,820,2012,0.0,98056,47.5235,-122.16799999999999,3250,7538,3182,0.4241535590509198,18662400,56280004,37617604
739000.0,3,2.5,2310,7348,1.0,0,3,2,8,2310,0,2010,0.0,98053,47.7116,-122.01899999999999,2310,7153,5038,0.6856287425149701,5336100,53993104,48657004
429900.0,3,2.0,1490,1286,3.0,0,0,2,8,1490,0,2014,0.0,98144,47.57,-122.288,1420,1230,-204,-0.15863141524105753,2220100,1653796,-566304
459000.0,3,2.0,1480,800,2.0,0,0,2,8,1000,480,2014,0.0,98136,47.5492,-122.387,1480,886,-680,-0.85,2190400,640000,-1550400
240000.0,3,2.25,1481,2820,2.0,0,0,2,7,1481,0,2012,0.0,98002,47.3457,-122.21700000000001,1481,3028,1339,0.474822695035461,2193361,7952400,5759039
566950.0,3,3.0,1730,1902,3.0,0,0,2,8,1730,0,2014,0.0,98117,47.6944,-122.37700000000001,1830,1804,172,0.0904311251314406,2992900,3617604,624704
1040000.0,4,3.5,3900,8391,2.0,0,0,2,10,3900,0,2006,0.0,98033,47.6979,-122.205,3820,12268,4491,0.5352163031819807,15210000,70408881,55198881
343000.0,3,3.5,1130,1449,3.0,0,0,2,7,1130,0,2005,0.0,98103,47.6968,-122.348,1130,1200,319,0.22015182884748102,1276900,2099601,822701
572115.0,4,3.25,3230,4838,2.0,0,0,2,9,3230,0,2014,0.0,98038,47.3559,-122.023,2980,5094,1608,0.33236874741628775,10432900,23406244,12973344
918000.0,5,3.5,3920,5150,2.0,0,0,2,9,2820,1100,2004,0.0,98052,47.6638,-122.084,3170,5530,1230,0.23883495145631067,15366400,26522500,11156100
555000.0,2,1.5,1190,1361,2.0,0,0,2,8,1190,0,2007,0.0,98122,47.6161,-122.302,1280,3360,171,0.12564290962527552,1416100,1852321,436221
399440.0,4,2.5,2311,4396,2.0,0,0,2,9,2311,0,2014,0.0,98092,47.3276,-122.163,2458,4616,2085,0.474294813466788,5340721,19324816,13984095
450000.0,3,2.5,1810,914,3.0,0,0,2,8,1380,430,2008,0.0,98116,47.5732,-122.387,1810,914,-896,-0.9803063457330415,3276100,835396,-2440704
648000.0,4,2.5,3290,6203,2.0,0,0,2,9,3290,0,2008,0.0,98065,47.5441,-121.86,2990,6835,2913,0.4696114783169434,10824100,38477209,27653109
580000.0,4,2.5,3250,5000,2.0,0,0,2,8,3250,0,2008,0.0,98059,47.4988,-122.148,3230,5507,1750,0.35,10562500,25000000,14437500
415000.0,4,2.5,2544,4071,2.0,0,0,2,9,2544,0,2013,0.0,98030,47.341,-122.179,2358,4179,1527,0.3750921149594694,6471936,16573041,10101105
527500.0,3,2.5,1380,1389,3.0,0,0,2,8,1380,0,2008,0.0,98102,47.6427,-122.32700000000001,1380,1249,9,0.0064794816414686825,1904400,1929321,24921
384000.0,3,2.25,1430,800,2.0,0,0,2,8,1140,290,2011,0.0,98136,47.5477,-122.38799999999999,1430,1387,-630,-0.7875,2044900,640000,-1404900
692000.0,3,2.5,3490,28213,1.5,0,2,2,9,2242,1248,2009,0.0,98070,47.365,-122.456,2120,56628,24723,0.8762981604225003,12180100,795973369,783793269
455000.0,2,1.5,910,966,2.0,0,0,2,8,820,90,2006,0.0,98119,47.626999999999995,-122.361,2740,6400,56,0.057971014492753624,828100,933156,105056
1280000.0,4,3.25,3080,4120,2.0,0,0,2,9,2380,700,2014,0.0,98117,47.6845,-122.359,1410,4120,1040,0.2524271844660194,9486400,16974400,7488000
415000.0,3,2.5,2280,6031,2.0,0,0,2,8,2280,0,2011,0.0,98019,47.7322,-121.96600000000001,2430,7200,3751,0.6219532415851434,5198400,36372961,31174561
975000.0,3,2.5,1660,1344,3.0,0,0,2,8,1660,0,2008,0.0,98102,47.644,-122.32700000000001,1750,2040,-316,-0.23511904761904762,2755600,1806336,-949264
799950.0,4,2.5,3320,7429,2.0,0,0,2,9,3320,0,2014,0.0,98034,47.7189,-122.225,1840,7429,4109,0.5531027056131377,11022400,55190041,44167641
545000.0,5,4.0,1680,7268,1.0,0,0,2,8,1370,310,2008,0.0,98106,47.5571,-122.35600000000001,2040,8259,5588,0.7688497523390203,2822400,52823824,50001424
429900.0,4,3.5,2584,5005,2.0,0,0,2,8,2584,0,2014,0.0,98023,47.29600000000001,-122.35,2767,5201,2421,0.4837162837162837,6677056,25050025,18372969
275000.0,3,2.5,2217,8019,2.0,0,0,2,7,2217,0,2009,0.0,98001,47.2776,-122.251,1470,8037,5802,0.7235316124205013,4915089,64304361,59389272
498000.0,3,2.5,2480,4136,2.0,0,0,2,8,2480,0,2009,0.0,98059,47.493,-122.147,2510,4314,1656,0.40038684719535783,6150400,17106496,10956096
754950.0,3,2.5,2610,7256,2.0,0,0,2,9,2610,0,2014,0.0,98033,47.695,-122.18,2610,7206,4646,0.6402976846747519,6812100,52649536,45837436
895000.0,4,3.0,3240,5562,2.0,0,0,2,10,3240,0,2013,0.0,98075,47.5919,-121.975,3380,5562,2322,0.4174757281553398,10497600,30935844,20438244
580000.0,4,3.25,3569,8327,2.0,0,0,2,10,3569,0,2013,0.0,98055,47.4595,-122.208,2550,5251,4758,0.5713942596373244,12737761,69338929,56601168
379900.0,4,2.5,3181,5831,2.0,0,0,2,8,3181,0,2014,0.0,98003,47.2716,-122.29700000000001,2056,24393,2650,0.45446750128622876,10118761,34000561,23881800
