price,sqft_living,bedrooms,bathrooms,condition,floors,sqft_lot,sqft_above,sqft_basement,BR/BTH,FAR,yard,lot_per_floor,living_per_floor,living_per_lot,grade,yr_built,yr_renovated,yr_built_pd,renovated,built_and_renovated,zipcode,view,waterfront
270000.0,1150,2,1.0,2,1.0,3600,1150,0,2.0,0.32,2450.0,3600.0,1150.0,0.32,6,1910,0.0,1,0,10,98144,0,0
365000.0,2800,4,2.5,3,2.0,6820,2800,0,1.6,0.41,5420.0,3410.0,1400.0,0.41,7,1997,0.0,10,0,100,98042,0,0
428000.0,1310,3,2.0,2,1.0,2550,780,530,1.5,0.51,1770.0,2550.0,780.0,0.31,7,1986,0.0,9,0,90,98103,0,0
600000.0,2340,3,1.75,2,1.0,57499,2340,0,1.71,0.04,55159.0,57499.0,2340.0,0.04,8,1988,0.0,9,0,90,98053,0,0
405000.0,1430,3,2.5,2,1.0,10200,1430,0,1.2,0.14,8770.0,10200.0,1430.0,0.14,7,1960,0.0,6,0,60,98033,0,0
339900.0,2340,4,2.5,2,1.0,9748,1610,730,1.6,0.24,8138.0,9748.0,1610.0,0.17,8,1981,0.0,9,0,90,98003,1,0
275000.0,1290,3,1.0,2,1.0,11250,1290,0,3.0,0.11,9960.0,11250.0,1290.0,0.11,7,1956,0.0,6,0,60,98166,0,0
361600.0,760,2,1.0,2,1.0,6380,760,0,2.0,0.12,5620.0,6380.0,760.0,0.12,6,1941,0.0,5,0,50,98115,0,0
325000.0,2780,6,2.0,3,2.5,13950,2780,0,3.0,0.2,12838.0,5580.0,1112.0,0.2,7,1955,1964.0,6,1,36,98030,0,0
1050000.0,2090,3,2.0,3,1.5,4077,1530,560,1.5,0.51,3057.0,2718.0,1020.0,0.38,8,1931,0.0,4,0,40,98112,0,0
959750.0,3060,4,3.0,3,1.0,50002,2460,600,1.33,0.06,47542.0,50002.0,2460.0,0.05,8,1957,0.0,6,0,60,98008,2,0
210000.0,1110,3,1.0,2,1.0,7962,1110,0,3.0,0.14,6852.0,7962.0,1110.0,0.14,7,1962,0.0,7,0,70,98146,0,0
258000.0,1790,3,2.0,2,1.5,7879,1790,0,1.5,0.23,6685.666666666667,5252.67,1193.33,0.23,7,1998,0.0,10,0,100,98001,0,0
468000.0,1830,3,1.5,4,1.0,9848,1830,0,2.0,0.19,8018.0,9848.0,1830.0,0.19,7,1962,0.0,7,0,70,98056,0,0
710000.0,2850,4,3.5,2,2.0,2910,1970,880,1.14,0.98,1925.0,1455.0,985.0,0.68,8,1905,0.0,1,0,10,98115,2,0
268000.0,1420,3,1.0,2,1.0,6000,1420,0,3.0,0.24,4580.0,6000.0,1420.0,0.24,6,1941,0.0,5,0,50,98146,0,0
115000.0,790,2,1.0,2,1.0,7252,790,0,2.0,0.11,6462.0,7252.0,790.0,0.11,5,1930,0.0,3,0,30,98146,0,0
500000.0,2300,3,2.5,2,2.0,4307,2300,0,1.2,0.53,3157.0,2153.5,1150.0,0.53,8,1998,0.0,10,0,100,98034,0,0
431000.0,2440,3,2.5,3,1.0,71002,2440,0,1.2,0.03,68562.0,71002.0,2440.0,0.03,9,1996,0.0,10,0,100,98022,0,0
241500.0,1310,3,2.0,2,1.0,7349,870,440,1.5,0.18,6479.0,7349.0,870.0,0.12,7,1995,0.0,10,0,100,98030,0,0
300000.0,1380,3,1.0,2,1.0,12000,1380,0,3.0,0.12,10620.0,12000.0,1380.0,0.12,7,1963,0.0,7,0,70,98031,0,0
982000.0,2790,4,2.5,2,2.0,10289,2790,0,1.6,0.27,8894.0,5144.5,1395.0,0.27,9,1987,0.0,9,0,90,98006,0,0
248500.0,1360,3,2.5,2,2.0,7293,1360,0,1.2,0.19,6613.0,3646.5,680.0,0.19,8,1988,0.0,9,0,90,98003,0,0
665000.0,2510,4,2.5,2,2.0,5936,2510,0,1.6,0.42,4681.0,2968.0,1255.0,0.42,9,1998,0.0,10,0,100,98075,0,0
1220000.0,4560,3,3.0,2,2.0,16339,4040,520,1.0,0.28,14319.0,8169.5,2020.0,0.25,10,2001,0.0,11,0,110,98034,2,0
380000.0,780,2,1.0,2,1.0,3910,780,0,2.0,0.2,3130.0,3910.0,780.0,0.2,6,1918,0.0,2,0,20,98126,0,0
220000.0,1410,3,2.0,3,1.0,7998,1410,0,1.5,0.18,6588.0,7998.0,1410.0,0.18,7,1940,0.0,4,0,40,98178,0,0
631500.0,2530,4,2.0,3,1.5,5650,1910,620,2.0,0.45,4376.666666666667,3766.67,1273.33,0.34,8,1910,0.0,1,0,10,98116,0,0
386100.0,1270,3,2.0,4,1.0,6760,1270,0,1.5,0.19,5490.0,6760.0,1270.0,0.19,7,1972,0.0,8,0,80,98034,0,0
1050000.0,3180,4,4.5,3,2.0,4606,1990,1190,0.89,0.69,3611.0,2303.0,995.0,0.43,9,1929,0.0,3,0,30,98199,3,0
650000.0,1450,2,1.75,3,1.5,4000,1350,100,1.14,0.36,3100.0,2666.67,900.0,0.34,7,1903,0.0,1,0,10,98105,0,0
545000.0,2040,4,1.75,4,1.0,53578,1160,880,2.29,0.04,52418.0,53578.0,1160.0,0.02,7,1959,0.0,6,0,60,98038,0,0
870000.0,2650,4,2.5,3,2.0,12001,2650,0,1.6,0.22,10676.0,6000.5,1325.0,0.22,9,1984,0.0,9,0,90,98006,0,0
380000.0,1240,3,1.75,3,1.0,8611,1240,0,1.71,0.14,7371.0,8611.0,1240.0,0.14,7,1973,0.0,8,0,80,98133,0,0
265000.0,820,2,1.0,2,1.0,8423,820,0,2.0,0.1,7603.0,8423.0,820.0,0.1,6,1957,0.0,6,0,60,98055,2,0
645500.0,1890,2,1.0,3,1.5,5202,1890,0,2.0,0.36,3942.0,3468.0,1260.0,0.36,7,1909,0.0,1,0,10,98117,0,0
570000.0,1270,3,2.0,4,2.0,3090,1270,0,1.5,0.41,2455.0,1545.0,635.0,0.41,7,1911,0.0,2,0,20,98117,0,0
1200000.0,3350,4,2.5,2,1.0,11688,1760,1590,1.6,0.29,9928.0,11688.0,1760.0,0.15,10,1995,0.0,10,0,100,98006,2,0
605000.0,1550,2,1.0,2,1.5,3200,1550,0,2.0,0.48,2166.666666666667,2133.33,1033.33,0.48,8,1927,0.0,3,0,30,98112,0,0
199500.0,920,3,1.0,3,1.0,9812,920,0,3.0,0.09,8892.0,9812.0,920.0,0.09,7,1962,0.0,7,0,70,98001,0,0
445000.0,950,2,1.0,2,1.0,4800,950,0,2.0,0.2,3850.0,4800.0,950.0,0.2,6,1941,0.0,5,0,50,98144,0,0
495000.0,2040,4,1.75,3,1.0,3570,1020,1020,2.29,0.57,2550.0,3570.0,1020.0,0.29,7,1917,0.0,2,0,20,98144,0,0
594000.0,1870,4,1.75,3,2.0,5200,1200,670,2.29,0.36,4600.0,2600.0,600.0,0.23,7,1937,0.0,4,0,40,98115,0,0
465000.0,1720,3,1.75,3,1.0,5280,900,820,1.71,0.33,4380.0,5280.0,900.0,0.17,8,1943,0.0,5,0,50,98199,0,0
160000.0,1020,2,1.0,4,1.0,13647,1020,0,2.0,0.07,12627.0,13647.0,1020.0,0.07,6,1915,1974.0,2,1,10,98022,0,0
340000.0,2690,4,2.5,2,2.0,6099,2690,0,1.6,0.44,4754.0,3049.5,1345.0,0.44,9,1998,0.0,10,0,100,98092,0,0
870000.0,3090,4,2.0,2,1.0,41147,3090,0,2.0,0.08,38057.0,41147.0,3090.0,0.08,7,1990,0.0,9,0,90,98052,0,0
249000.0,1070,3,1.5,3,1.0,5150,1070,0,2.0,0.21,4080.0,5150.0,1070.0,0.21,6,1940,0.0,4,0,40,98106,0,0
500000.0,2050,4,2.25,2,2.0,7201,2050,0,1.78,0.28,6176.0,3600.5,1025.0,0.28,8,1994,0.0,10,0,100,98033,0,0
220000.0,1660,3,1.5,2,2.0,15600,1660,0,2.0,0.11,14770.0,7800.0,830.0,0.11,7,1981,0.0,9,0,90,98001,0,0
368500.0,2810,5,1.75,3,1.0,9360,1520,1290,2.86,0.3,7840.0,9360.0,1520.0,0.16,7,1965,0.0,7,0,70,98055,0,0
439950.0,2460,4,2.25,3,1.0,14600,1720,740,1.78,0.17,12880.0,14600.0,1720.0,0.12,8,1977,0.0,8,0,80,98042,0,0
179900.0,1230,3,1.75,2,1.0,12000,1230,0,1.71,0.1,10770.0,12000.0,1230.0,0.1,6,1970,0.0,7,0,70,98001,0,0
490000.0,2360,4,2.5,2,2.0,4367,2360,0,1.6,0.54,3187.0,2183.5,1180.0,0.54,8,2003,0.0,11,0,110,98011,0,0
425000.0,1730,4,1.75,1,1.0,11890,980,750,2.29,0.15,10910.0,11890.0,980.0,0.08,7,1955,0.0,6,0,60,98004,0,0
533300.0,2770,4,2.5,2,2.0,21806,2770,0,1.6,0.13,20421.0,10903.0,1385.0,0.13,9,1991,0.0,10,0,100,98045,0,0
447500.0,1770,4,2.0,2,2.0,3332,1630,140,2.0,0.53,2517.0,1666.0,815.0,0.49,7,1924,1975.0,3,1,15,98118,0,0
768000.0,3030,5,2.75,3,2.0,13640,3030,0,1.82,0.22,12125.0,6820.0,1515.0,0.22,8,1980,0.0,8,0,80,98007,0,0
285000.0,2380,3,1.75,2,1.5,6000,1320,0,1.71,0.4,4413.333333333333,4000.0,880.0,0.22,7,1935,0.0,4,0,40,98178,0,0
336900.0,1780,3,1.75,3,1.0,120661,1780,0,1.71,0.01,118881.0,120661.0,1780.0,0.01,6,1979,0.0,8,0,80,98019,0,0
415000.0,1540,4,1.5,2,2.0,7886,1540,0,2.67,0.2,7116.0,3943.0,770.0,0.2,7,1967,0.0,7,0,70,98034,0,0
500000.0,1580,3,2.25,3,2.0,4379,1580,0,1.33,0.36,3589.0,2189.5,790.0,0.36,8,1994,0.0,10,0,100,98029,0,0
337000.0,3200,4,2.5,2,2.0,5772,3200,0,1.6,0.55,4172.0,2886.0,1600.0,0.55,8,2003,0.0,11,0,110,98042,0,0
419950.0,2220,4,2.5,2,2.0,6800,2220,0,1.6,0.33,5690.0,3400.0,1110.0,0.33,7,2002,0.0,11,0,110,98059,0,0
290000.0,2240,4,2.75,4,2.0,8162,1380,860,1.45,0.27,7472.0,4081.0,690.0,0.17,7,1946,0.0,5,0,50,98133,0,0
349950.0,1640,2,1.75,3,1.0,4176,1040,600,1.14,0.39,3136.0,4176.0,1040.0,0.25,7,1948,0.0,5,0,50,98118,0,0
330000.0,1170,3,1.5,3,1.0,4950,1170,0,2.0,0.24,3780.0,4950.0,1170.0,0.24,7,1960,0.0,6,0,60,98007,0,0
965000.0,3160,4,2.25,3,1.0,34560,3160,0,1.78,0.09,31400.0,34560.0,3160.0,0.09,10,1981,0.0,9,0,90,98072,0,0
515000.0,2100,3,2.5,2,2.0,7851,2100,0,1.2,0.27,6801.0,3925.5,1050.0,0.27,8,1986,0.0,9,0,90,98052,0,0
665000.0,2600,4,2.5,2,2.0,17388,2600,0,1.6,0.15,16088.0,8694.0,1300.0,0.15,9,1996,0.0,10,0,100,98059,0,0
265000.0,1630,3,1.75,3,1.5,5999,1630,0,1.71,0.27,4912.333333333333,3999.33,1086.67,0.27,7,1985,0.0,9,0,90,98198,0,0
545400.0,2850,3,2.0,2,1.0,19200,2340,510,1.5,0.15,16860.0,19200.0,2340.0,0.12,8,2004,0.0,11,0,110,98023,3,0
350000.0,2560,4,3.0,2,2.0,5606,2560,0,1.33,0.46,4326.0,2803.0,1280.0,0.46,9,2004,0.0,11,0,110,98092,0,0
260000.0,980,2,1.5,2,2.0,1296,840,140,1.33,0.76,876.0,648.0,420.0,0.65,7,2001,0.0,11,0,110,98133,0,0
2510000.0,5480,3,3.25,2,2.0,57990,5480,0,0.92,0.09,55250.0,28995.0,2740.0,0.09,11,1991,0.0,10,0,100,98166,4,1
355000.0,2160,3,2.0,2,1.5,8091,2160,0,1.5,0.27,6651.0,5394.0,1440.0,0.27,8,2000,0.0,10,0,100,98003,0,0
879000.0,3030,3,3.0,3,1.5,5156,2080,950,1.0,0.59,3769.333333333333,3437.33,1386.67,0.4,9,1929,0.0,3,0,30,98119,0,0
833000.0,3560,4,3.5,2,2.0,7178,2590,0,1.14,0.5,5398.0,3589.0,1295.0,0.36,10,2006,0.0,11,0,110,98052,3,0
261590.0,760,2,1.0,2,1.0,6407,760,0,2.0,0.12,5647.0,6407.0,760.0,0.12,6,1943,0.0,5,0,50,98178,0,0
512500.0,2260,3,3.0,2,2.0,2400,2260,0,1.0,0.94,1270.0,1200.0,1130.0,0.94,7,1909,1972.0,1,1,5,98122,0,0
600000.0,1560,2,1.75,4,1.0,3200,880,680,1.14,0.49,2320.0,3200.0,880.0,0.28,7,1946,0.0,5,0,50,98199,0,0
417500.0,2270,5,3.0,2,1.0,6664,1340,930,1.67,0.34,5324.0,6664.0,1340.0,0.2,7,1995,0.0,10,0,100,98125,0,0
970000.0,3480,5,3.0,3,2.0,15185,3480,0,1.67,0.23,13445.0,7592.5,1740.0,0.23,8,1964,0.0,7,0,70,98040,0,0
316000.0,1900,3,2.25,3,2.0,7479,1900,0,1.33,0.25,6529.0,3739.5,950.0,0.25,7,1992,0.0,10,0,100,98038,0,0
397500.0,2350,4,3.0,2,1.0,9952,1650,700,1.33,0.24,8302.0,9952.0,1650.0,0.17,9,1989,0.0,9,0,90,98031,0,0
1350000.0,2390,3,2.5,2,1.0,5500,1700,690,1.2,0.43,3800.0,5500.0,1700.0,0.31,9,1952,0.0,6,0,60,98199,3,0
840000.0,3730,4,2.5,2,2.0,9847,3730,0,1.6,0.38,7982.0,4923.5,1865.0,0.38,10,1997,0.0,10,0,100,98075,0,0
270000.0,1780,2,1.0,3,1.0,81021,1780,0,2.0,0.02,79241.0,81021.0,1780.0,0.02,9,1954,0.0,6,0,60,98001,3,0
312900.0,1630,4,2.5,2,2.0,4473,1630,0,1.6,0.36,3658.0,2236.5,815.0,0.36,7,2003,0.0,11,0,110,98038,0,0
325000.0,1130,2,1.0,2,1.5,6908,1130,0,2.0,0.16,6154.666666666667,4605.33,753.33,0.16,6,1945,0.0,5,0,50,98155,0,0
680000.0,2140,3,1.75,2,1.0,3584,1070,1070,1.71,0.6,2514.0,3584.0,1070.0,0.3,7,1952,0.0,6,0,60,98199,0,0
763000.0,3220,4,2.5,2,2.0,7873,3220,0,1.6,0.41,6263.0,3936.5,1610.0,0.41,10,1994,0.0,10,0,100,98075,0,0
375000.0,800,1,1.0,4,1.5,533610,800,0,1.0,0.0,533076.6666666666,355740.0,533.33,0.0,5,1950,0.0,5,0,50,98038,0,0
475000.0,1800,3,2.5,2,2.0,3300,1690,110,1.2,0.55,2455.0,1650.0,845.0,0.51,7,2004,0.0,11,0,110,98118,0,0
219000.0,809,2,2.5,2,2.0,940,809,0,0.8,0.86,535.5,470.0,404.5,0.86,7,2003,0.0,11,0,110,98136,0,0
415000.0,1820,3,2.25,2,1.0,9694,1240,580,1.33,0.19,8454.0,9694.0,1240.0,0.13,7,1977,0.0,8,0,80,98074,0,0
90000.0,580,2,1.0,2,1.0,7500,580,0,2.0,0.08,6920.0,7500.0,580.0,0.08,5,1943,0.0,5,0,50,98178,0,0
220000.0,580,2,1.0,2,1.0,7500,580,0,2.0,0.08,6920.0,7500.0,580.0,0.08,5,1943,0.0,5,0,50,98178,0,0
616000.0,2900,3,2.0,2,1.0,5650,1520,1380,1.5,0.51,4130.0,5650.0,1520.0,0.27,8,1959,0.0,6,0,60,98116,2,0
269500.0,1140,2,1.0,3,1.0,74052,1140,0,2.0,0.02,72912.0,74052.0,1140.0,0.02,6,1968,0.0,7,0,70,98022,0,0
395350.0,1060,2,1.0,3,1.0,5754,1060,0,2.0,0.18,4694.0,5754.0,1060.0,0.18,6,1917,0.0,2,0,20,98117,0,0
770000.0,2320,4,3.0,2,1.0,7200,1260,1060,1.33,0.32,5940.0,7200.0,1260.0,0.17,7,1943,2000.0,5,1,15,98040,0,0
840000.0,3450,4,2.5,2,2.0,43216,3450,0,1.6,0.08,41491.0,21608.0,1725.0,0.08,9,2000,0.0,10,0,100,98072,0,0
428950.0,1760,2,1.0,2,1.0,4441,1310,450,2.0,0.4,3131.0,4441.0,1310.0,0.29,8,1950,0.0,5,0,50,98126,0,0
800000.0,3370,4,3.75,2,2.0,6766,3370,0,1.07,0.5,5081.0,3383.0,1685.0,0.5,9,2005,0.0,11,0,110,98052,0,0
401000.0,1940,4,1.0,2,1.5,5753,1940,0,4.0,0.34,4459.666666666667,3835.33,1293.33,0.34,7,1947,0.0,5,0,50,98177,0,0
303697.0,2520,4,2.0,2,1.0,7334,1600,920,2.0,0.34,5734.0,7334.0,1600.0,0.22,7,1955,0.0,6,0,60,98125,0,0
355000.0,1360,3,1.0,2,1.0,8968,1360,0,3.0,0.15,7608.0,8968.0,1360.0,0.15,7,1956,0.0,6,0,60,98125,0,0
350000.0,800,2,1.0,2,1.0,5040,800,0,2.0,0.16,4240.0,5040.0,800.0,0.16,6,1960,0.0,6,0,60,98117,0,0
754999.0,3010,4,2.5,2,2.0,9323,3010,0,1.6,0.32,7818.0,4661.5,1505.0,0.32,10,1992,0.0,10,0,100,98075,0,0
982218.0,2340,3,1.75,2,2.0,5500,2340,0,1.71,0.43,4330.0,2750.0,1170.0,0.43,9,1988,0.0,9,0,90,98102,2,0
406500.0,1780,3,2.0,2,1.0,8621,1780,0,1.5,0.21,6841.0,8621.0,1780.0,0.21,8,1992,0.0,10,0,100,98059,0,0
1650000.0,4200,4,3.25,3,2.0,210394,4200,0,1.23,0.02,208294.0,105197.0,2100.0,0.02,10,1993,0.0,10,0,100,98024,0,0
565000.0,1720,2,1.75,4,1.0,3000,860,860,1.14,0.57,2140.0,3000.0,860.0,0.29,7,1925,0.0,3,0,30,98103,0,0
160000.0,830,2,1.0,2,1.0,4500,830,0,2.0,0.18,3670.0,4500.0,830.0,0.18,6,1920,0.0,2,0,20,98118,0,0
220000.0,1090,3,1.0,2,1.0,6320,890,200,3.0,0.17,5430.0,6320.0,890.0,0.14,6,1954,0.0,6,0,60,98146,0,0
1280000.0,5040,5,4.25,2,2.0,9466,5040,0,1.18,0.53,6946.0,4733.0,2520.0,0.53,11,2004,0.0,11,0,110,98059,0,0
970000.0,3500,5,2.75,2,2.0,5040,2950,550,1.82,0.69,3565.0,2520.0,1475.0,0.59,9,1927,2007.0,3,1,6,98126,2,0
115000.0,1080,3,1.0,1,1.0,6250,1080,0,3.0,0.17,5170.0,6250.0,1080.0,0.17,5,1950,0.0,5,0,50,98168,0,0
124000.0,1080,3,1.0,1,1.0,6250,1080,0,3.0,0.17,5170.0,6250.0,1080.0,0.17,5,1950,0.0,5,0,50,98168,0,0
157000.0,1080,3,1.0,1,1.0,6250,1080,0,3.0,0.17,5170.0,6250.0,1080.0,0.17,5,1950,0.0,5,0,50,98168,0,0
183000.0,870,3,1.0,4,1.0,5200,870,0,3.0,0.17,4330.0,5200.0,870.0,0.17,6,1969,0.0,7,0,70,98042,0,0
527000.0,2830,4,2.5,2,2.0,6163,2830,0,1.6,0.46,4748.0,3081.5,1415.0,0.46,9,2000,0.0,10,0,100,98056,0,0
407193.0,1880,4,2.0,2,2.0,14653,1880,0,2.0,0.13,13713.0,7326.5,940.0,0.13,8,1978,0.0,8,0,80,98014,0,0
970000.0,3600,4,2.75,2,2.0,5040,2610,990,1.45,0.71,3735.0,2520.0,1305.0,0.52,9,2004,0.0,11,0,110,98199,0,0
535000.0,2340,4,2.5,2,2.0,5600,2340,0,1.6,0.42,4430.0,2800.0,1170.0,0.42,7,1921,2013.0,3,1,3,98146,0,0
245000.0,2040,3,2.0,2,1.0,13125,810,1230,1.5,0.16,12315.0,13125.0,810.0,0.06,6,1910,0.0,1,0,10,98168,0,0
337000.0,1310,3,1.75,2,1.0,12750,1310,0,1.71,0.1,11440.0,12750.0,1310.0,0.1,7,1993,0.0,10,0,100,98059,0,0
630000.0,1470,3,2.0,2,1.0,6000,1090,380,1.5,0.24,4910.0,6000.0,1090.0,0.18,8,1950,1996.0,5,1,15,98033,0,0
320000.0,1370,3,1.75,3,1.0,9900,1370,0,1.71,0.14,8530.0,9900.0,1370.0,0.14,7,1983,0.0,9,0,90,98003,0,0
228500.0,1080,3,1.0,2,1.5,7486,990,90,3.0,0.14,6826.0,4990.67,660.0,0.13,6,1942,0.0,5,0,50,98146,0,0
293000.0,1990,3,2.5,2,2.0,7577,1990,0,1.2,0.26,6582.0,3788.5,995.0,0.26,7,1990,0.0,9,0,90,98023,0,0
447000.0,1310,3,1.0,3,1.0,7000,1310,0,3.0,0.19,5690.0,7000.0,1310.0,0.19,7,1958,0.0,6,0,60,98008,0,0
226500.0,1640,3,1.75,2,1.0,10762,1130,510,1.71,0.15,9632.0,10762.0,1130.0,0.1,7,1988,0.0,9,0,90,98042,0,0
436000.0,1770,3,2.25,3,1.0,8000,1350,420,1.33,0.22,6650.0,8000.0,1350.0,0.17,7,1976,0.0,8,0,80,98072,0,0
451000.0,2050,3,2.5,2,2.0,4876,2050,0,1.2,0.42,3851.0,2438.0,1025.0,0.42,8,2005,0.0,11,0,110,98072,0,0
315000.0,1170,3,1.0,2,2.0,62290,1170,0,3.0,0.02,61705.0,31145.0,585.0,0.02,5,1986,0.0,9,0,90,98045,0,0
450000.0,1340,2,1.0,3,1.0,7250,1340,0,2.0,0.18,5910.0,7250.0,1340.0,0.18,7,1951,0.0,6,0,60,98125,0,0
635000.0,2240,3,1.5,4,1.0,5300,1120,1120,2.0,0.42,4180.0,5300.0,1120.0,0.21,7,1955,0.0,6,0,60,98117,0,0
292500.0,880,2,1.0,3,1.0,17743,880,0,2.0,0.05,16863.0,17743.0,880.0,0.05,5,1951,0.0,6,0,60,98031,0,0
329900.0,2170,3,2.5,2,2.0,4905,2170,0,1.2,0.44,3820.0,2452.5,1085.0,0.44,8,2004,0.0,11,0,110,98038,0,0
531000.0,1260,2,1.5,3,1.5,6660,1260,0,1.33,0.19,5820.0,4440.0,840.0,0.19,7,1926,0.0,3,0,30,98115,0,0
725000.0,1880,3,1.75,2,1.0,13300,1380,500,1.71,0.14,11920.0,13300.0,1380.0,0.1,7,1967,0.0,7,0,70,98004,0,0
355300.0,1620,3,2.5,4,1.0,7410,1620,0,1.2,0.22,5790.0,7410.0,1620.0,0.22,7,1955,0.0,6,0,60,98133,0,0
280000.0,1610,3,2.5,2,2.0,10022,1610,0,1.2,0.16,9217.0,5011.0,805.0,0.16,7,1996,0.0,10,0,100,98003,0,0
1100000.0,3330,4,2.75,3,2.0,9143,3330,0,1.45,0.36,7478.0,4571.5,1665.0,0.36,10,1995,0.0,10,0,100,98033,0,0
605004.0,1370,4,2.0,2,2.0,4000,1370,0,2.0,0.34,3315.0,2000.0,685.0,0.34,9,1951,1994.0,6,1,18,98199,0,0
260000.0,690,2,1.0,2,1.0,6000,690,0,2.0,0.12,5310.0,6000.0,690.0,0.12,6,1949,0.0,5,0,50,98118,0,0
748000.0,3170,4,2.5,3,2.0,4979,2570,600,1.6,0.64,3694.0,2489.5,1285.0,0.52,7,1925,0.0,3,0,30,98103,0,0
776000.0,1990,2,2.0,3,1.0,6180,1010,980,1.0,0.32,5170.0,6180.0,1010.0,0.16,7,1941,0.0,5,0,50,98115,0,0
425000.0,1080,4,1.0,3,1.5,6095,1080,0,4.0,0.18,5375.0,4063.33,720.0,0.18,6,1924,0.0,3,0,30,98103,0,0
230000.0,1870,4,1.0,2,1.5,14703,1090,780,4.0,0.13,13976.333333333334,9802.0,726.67,0.07,6,1928,0.0,3,0,30,98118,0,0
418000.0,1670,3,1.75,2,1.0,12075,1370,300,1.71,0.14,10705.0,12075.0,1370.0,0.11,7,1958,0.0,6,0,60,98155,0,0
440000.0,2800,4,2.5,2,2.0,28254,2800,0,1.6,0.1,26854.0,14127.0,1400.0,0.1,9,2001,0.0,11,0,110,98038,0,0
858450.0,3460,5,2.75,2,2.0,7977,3460,0,1.82,0.43,6247.0,3988.5,1730.0,0.43,9,2011,0.0,12,0,120,98074,0,0
390000.0,1930,3,2.0,2,1.0,12443,1930,0,1.5,0.16,10513.0,12443.0,1930.0,0.16,7,1969,0.0,7,0,70,98045,0,0
957000.0,2370,4,3.0,2,2.0,3836,1750,620,1.33,0.62,2961.0,1918.0,875.0,0.46,9,1969,2008.0,7,1,14,98107,0,0
507000.0,1180,3,1.0,2,1.0,6000,1180,0,3.0,0.2,4820.0,6000.0,1180.0,0.2,7,1950,0.0,5,0,50,98115,0,0
575000.0,1320,2,1.0,3,1.5,4750,1320,0,2.0,0.28,3870.0,3166.67,880.0,0.28,7,1928,0.0,3,0,30,98107,0,0
700000.0,1350,3,1.75,3,1.5,4000,1350,0,1.71,0.34,3100.0,2666.67,900.0,0.34,7,1925,0.0,3,0,30,98103,0,0
239950.0,1068,2,1.5,2,2.0,1452,1068,0,1.33,0.74,918.0,726.0,534.0,0.74,7,1990,0.0,9,0,90,98028,0,0
253000.0,1580,3,1.0,3,1.0,8240,1040,540,3.0,0.19,7200.0,8240.0,1040.0,0.13,7,1978,0.0,8,0,80,98030,0,0
540000.0,1690,4,1.0,2,1.5,3417,1690,0,4.0,0.49,2290.333333333333,2278.0,1126.67,0.49,7,1907,0.0,1,0,10,98199,0,0
1550000.0,5120,3,4.0,2,3.0,4600,4490,630,0.75,1.11,3103.333333333333,1533.33,1496.67,0.98,11,2008,0.0,11,0,110,98034,2,0
805000.0,3960,4,2.5,2,2.0,38615,3960,0,1.6,0.1,36635.0,19307.5,1980.0,0.1,10,2000,0.0,10,0,100,98077,0,0
920000.0,2420,4,3.25,4,1.5,4000,1870,550,1.23,0.6,2753.333333333333,2666.67,1246.67,0.47,9,1911,0.0,2,0,20,98105,0,0
496600.0,1910,3,2.5,2,2.0,5562,1910,0,1.2,0.34,4607.0,2781.0,955.0,0.34,8,1988,0.0,9,0,90,98029,0,0
246000.0,1440,3,2.25,2,1.0,10500,1130,310,1.33,0.14,9370.0,10500.0,1130.0,0.11,8,1983,0.0,9,0,90,98023,0,0
350000.0,2320,5,3.0,2,1.0,8400,1510,810,1.67,0.28,6890.0,8400.0,1510.0,0.18,7,1963,0.0,7,0,70,98106,0,0
585000.0,1670,3,2.0,2,1.5,4572,1670,0,1.5,0.37,3458.666666666667,3048.0,1113.33,0.37,8,1931,0.0,4,0,40,98117,0,0
450000.0,1390,3,1.75,3,1.0,11700,1390,0,1.71,0.12,10310.0,11700.0,1390.0,0.12,7,1966,0.0,7,0,70,98033,0,0
746000.0,2620,3,2.5,2,2.0,8950,2620,0,1.2,0.29,7640.0,4475.0,1310.0,0.29,9,1992,0.0,10,0,100,98006,0,0
598555.0,3040,3,2.5,2,2.0,7880,3040,0,1.2,0.39,6360.0,3940.0,1520.0,0.39,9,2004,0.0,11,0,110,98056,0,0
820000.0,2990,3,2.5,2,1.0,10711,1560,1430,1.2,0.28,9151.0,10711.0,1560.0,0.15,9,1976,1991.0,8,1,24,98198,4,1
266500.0,1740,3,2.25,2,1.0,5460,1210,530,1.33,0.32,4250.0,5460.0,1210.0,0.22,7,1998,0.0,10,0,100,98038,0,0
370000.0,2360,2,1.0,1,1.0,105850,1180,1180,2.0,0.02,104670.0,105850.0,1180.0,0.01,6,1947,0.0,5,0,50,98022,2,0
625000.0,2240,3,2.75,2,2.5,3600,1650,590,1.09,0.62,2940.0,1440.0,660.0,0.46,7,1901,0.0,1,0,10,98102,0,0
243500.0,1610,4,2.0,3,1.0,6200,1610,0,2.0,0.26,4590.0,6200.0,1610.0,0.26,7,1979,0.0,8,0,80,98198,0,0
340000.0,700,2,1.0,2,1.0,5829,700,0,2.0,0.12,5129.0,5829.0,700.0,0.12,6,1945,0.0,5,0,50,98103,0,0
559950.0,2730,5,3.0,2,1.0,9519,1670,1060,1.67,0.29,7849.0,9519.0,1670.0,0.18,8,2014,0.0,12,0,120,98155,0,0
