price,sqft_living,zipcode,zipcode_counts,lat,long
239000.0,1470,98022,233,47.2026,-122.0
235000.0,1670,98022,233,47.1949,-121.98200000000001
235000.0,1050,98022,233,47.2046,-121.99600000000001
195000.0,1580,98022,233,47.1958,-122.00299999999999
278500.0,1390,98022,233,47.2015,-122.005
220000.0,1060,98022,233,47.201,-121.999
475000.0,2770,98022,233,47.2568,-121.95200000000001
346290.0,2690,98022,233,47.1896,-122.014
227000.0,1280,98022,233,47.2094,-121.99600000000001
265000.0,1690,98022,233,47.2132,-122.001
350000.0,2810,98022,233,47.1895,-122.015
400000.0,2170,98022,233,47.28100000000001,-121.93299999999999
265000.0,1600,98022,233,47.2015,-122.00299999999999
320000.0,2050,98022,233,47.19600000000001,-122.01100000000001
315000.0,1660,98022,233,47.2559,-122.007
199950.0,2270,98022,233,47.2099,-122.001
243000.0,1480,98022,233,47.2142,-121.98700000000001
225000.0,1610,98022,233,47.1958,-122.009
240000.0,1540,98022,233,47.1938,-121.98100000000001
289000.0,1680,98022,233,47.1969,-122.01100000000001
473000.0,4370,98022,233,47.24100000000001,-121.979
305000.0,1590,98022,233,47.2558,-122.024
280017.0,1850,98022,233,47.2091,-122.009
259950.0,1540,98022,233,47.2056,-121.999
315000.0,2740,98022,233,47.1947,-122.008
308950.0,1920,98022,233,47.1932,-122.008
323000.0,1910,98022,233,47.19,-122.016
295000.0,1940,98022,233,47.2062,-121.993
358000.0,1810,98022,233,47.2175,-121.995
224500.0,1300,98022,233,47.1983,-122.0
275000.0,1960,98022,233,47.1924,-121.988
485000.0,3340,98022,233,47.2666,-122.015
245000.0,1670,98022,233,47.1764,-122.02600000000001
224950.0,1630,98022,233,47.2021,-122.00200000000001
210000.0,900,98022,233,47.2008,-121.995
325000.0,2230,98022,233,47.2082,-122.009
169900.0,910,98022,233,47.2068,-121.992
231200.0,1400,98022,233,47.1949,-121.98899999999999
285000.0,1800,98022,233,47.1927,-122.015
270000.0,1510,98022,233,47.2078,-122.00299999999999
287000.0,1820,98022,233,47.2137,-121.98899999999999
297000.0,1970,98022,233,47.1944,-122.01299999999999
262500.0,1610,98022,233,47.2025,-121.999
307999.0,2420,98022,233,47.2091,-122.009
215000.0,1860,98022,233,47.2077,-121.993
169000.0,1570,98022,233,47.2021,-121.99600000000001
299990.0,1570,98022,233,47.2077,-122.016
195000.0,1570,98022,233,47.2016,-122.006
330000.0,2060,98022,233,47.184,-121.959
590000.0,2490,98022,233,47.2725,-121.929
237500.0,1480,98022,233,47.1967,-121.99799999999999
550000.0,2920,98022,233,47.2492,-121.975
525000.0,3450,98022,233,47.2123,-122.005
475000.0,1790,98022,233,47.2309,-122.009
188000.0,1140,98022,233,47.2093,-122.005
235000.0,1400,98022,233,47.2074,-122.001
272950.0,1570,98022,233,47.1937,-121.99
350000.0,1570,98022,233,47.1808,-122.023
200000.0,1900,98022,233,47.2114,-121.986
215000.0,880,98022,233,47.1963,-121.99700000000001
257100.0,1500,98022,233,47.2043,-121.99600000000001
216500.0,1170,98022,233,47.2109,-121.98700000000001
255000.0,1140,98022,233,47.2098,-122.00399999999999
324360.0,2000,98022,233,47.1964,-122.009
338150.0,2700,98022,233,47.2087,-122.009
245000.0,1700,98022,233,47.2077,-122.01100000000001
332000.0,2420,98022,233,47.208,-121.963
600000.0,2540,98022,233,47.2688,-122.024
290000.0,2360,98022,233,47.2114,-122.009
272000.0,1800,98022,233,47.2126,-121.984
253500.0,1220,98022,233,47.2063,-122.023
265000.0,1560,98022,233,47.2048,-121.999
705000.0,2200,98022,233,47.2458,-122.00200000000001
303000.0,1850,98022,233,47.1928,-122.01
325000.0,1570,98022,233,47.2377,-122.016
201000.0,960,98022,233,47.238,-122.039
231000.0,1220,98022,233,47.205,-121.99600000000001
438950.0,2470,98022,233,47.2396,-121.993
432000.0,2060,98022,233,47.1776,-121.944
314950.0,1760,98022,233,47.1923,-122.014
379500.0,2120,98022,233,47.2041,-122.021
335000.0,2030,98022,233,47.1647,-121.973
428000.0,1580,98022,233,47.2303,-121.936
246000.0,1990,98022,233,47.2507,-122.039
750000.0,2350,98022,233,47.1622,-121.971
305000.0,1680,98022,233,47.1959,-122.01
319950.0,1980,98022,233,47.1903,-122.01299999999999
378000.0,2610,98022,233,47.2585,-121.925
570000.0,2710,98022,233,47.2411,-121.932
415000.0,2700,98022,233,47.1996,-122.00299999999999
220000.0,1000,98022,233,47.2099,-122.04299999999999
790000.0,2640,98022,233,47.1795,-122.036
215000.0,1480,98022,233,47.2079,-121.993
495000.0,3620,98022,233,47.2527,-121.98
390500.0,1460,98022,233,47.2079,-121.96700000000001
249000.0,1300,98022,233,47.208999999999996,-122.005
230000.0,1340,98022,233,47.1936,-121.98100000000001
180000.0,1010,98022,233,47.1955,-121.999
270000.0,1430,98022,233,47.1943,-121.991
599950.0,1970,98022,233,47.2498,-122.00299999999999
277500.0,2620,98022,233,47.1944,-121.97399999999999
327000.0,1510,98022,233,47.2156,-122.029
280000.0,1600,98022,233,47.193999999999996,-121.98100000000001
219950.0,940,98022,233,47.2005,-121.999
273000.0,1230,98022,233,47.1955,-121.991
185000.0,820,98022,233,47.2039,-122.00299999999999
314000.0,1350,98022,233,47.2628,-122.03
349990.0,1350,98022,233,47.2217,-122.06299999999999
195000.0,800,98022,233,47.205,-121.995
255000.0,1720,98022,233,47.2137,-121.98899999999999
250000.0,1140,98022,233,47.208999999999996,-122.012
220000.0,1430,98022,233,47.1956,-121.986
530000.0,2450,98022,233,47.2215,-122.06700000000001
251000.0,1590,98022,233,47.2159,-121.96600000000001
187000.0,1020,98022,233,47.1958,-122.00200000000001
192500.0,470,98022,233,47.2163,-121.984
325000.0,2650,98022,233,47.2069,-121.98899999999999
175000.0,740,98022,233,47.2088,-121.992
687000.0,4400,98022,233,47.1593,-121.95700000000001
418200.0,2260,98022,233,47.2704,-122.01299999999999
312000.0,2070,98022,233,47.2032,-121.964
470000.0,3520,98022,233,47.2416,-121.979
415000.0,2010,98022,233,47.2133,-122.007
329990.0,2420,98022,233,47.2089,-122.01100000000001
264950.0,1370,98022,233,47.2027,-122.0
460000.0,3460,98022,233,47.2046,-121.99600000000001
222500.0,1450,98022,233,47.1955,-121.98700000000001
430000.0,2470,98022,233,47.2504,-122.0
279000.0,2010,98022,233,47.1956,-121.985
202000.0,1420,98022,233,47.1948,-121.999
277000.0,2160,98022,233,47.1927,-122.01100000000001
225000.0,1350,98022,233,47.1981,-122.00299999999999
667000.0,3320,98022,233,47.2407,-121.95299999999999
272000.0,1680,98022,233,47.1952,-121.986
225000.0,1120,98022,233,47.2051,-122.006
330000.0,1550,98022,233,47.2194,-122.059
431000.0,2440,98022,233,47.2689,-122.01
160000.0,1020,98022,233,47.2848,-121.927
269500.0,1140,98022,233,47.2093,-121.962
370000.0,2360,98022,233,47.2495,-121.97
184900.0,1230,98022,233,47.2064,-121.988
425000.0,1360,98022,233,47.2069,-122.024
299000.0,1620,98022,233,47.2138,-121.98200000000001
212000.0,1830,98022,233,47.2057,-122.00299999999999
199000.0,1000,98022,233,47.2151,-121.993
344000.0,2100,98022,233,47.1951,-122.01
207200.0,1260,98022,233,47.1946,-122.0
525000.0,2040,98022,233,47.2328,-121.945
243950.0,1120,98022,233,47.2411,-122.04299999999999
468000.0,2480,98022,233,47.1941,-122.038
200000.0,1400,98022,233,47.2113,-121.993
390000.0,2092,98022,233,47.2664,-122.027
295000.0,1670,98022,233,47.2004,-122.00299999999999
330000.0,2500,98022,233,47.1927,-122.01
245000.0,1550,98022,233,47.2012,-122.0
199990.0,890,98022,233,47.2003,-121.99600000000001
449999.0,2290,98022,233,47.2034,-122.00299999999999
495000.0,2660,98022,233,47.2098,-122.016
858000.0,4370,98022,233,47.2332,-122.029
209000.0,1320,98022,233,47.202,-121.994
270000.0,1900,98022,233,47.2089,-122.00299999999999
316000.0,1120,98022,233,47.1853,-122.01700000000001
279000.0,1810,98022,233,47.2202,-121.993
244000.0,1350,98022,233,47.2073,-122.012
240000.0,1553,98022,233,47.2056,-121.994
399950.0,1590,98022,233,47.2241,-122.072
340000.0,1920,98022,233,47.1952,-121.976
280000.0,1740,98022,233,47.1942,-121.977
465000.0,1920,98022,233,47.2683,-121.946
425000.0,1670,98022,233,47.2743,-122.009
256703.0,1670,98022,233,47.1948,-121.975
369000.0,3060,98022,233,47.1967,-121.96600000000001
275000.0,1740,98022,233,47.1941,-121.979
246950.0,1670,98022,233,47.1948,-121.975
272000.0,1870,98022,233,47.1934,-121.977
249950.0,1670,98022,233,47.1948,-121.97399999999999
565000.0,1130,98022,233,47.2673,-122.027
325000.0,2800,98022,233,47.1937,-121.977
917500.0,3880,98033,432,47.6477,-122.182
1100000.0,4090,98033,432,47.6627,-122.18799999999999
1030000.0,3760,98033,432,47.6489,-122.18299999999999
900000.0,1330,98033,432,47.6891,-122.15899999999999
604950.0,2110,98033,432,47.6743,-122.184
590000.0,2910,98033,432,47.6658,-122.18799999999999
1200000.0,2770,98033,432,47.684,-122.205
1490000.0,4030,98033,432,47.6821,-122.196
750000.0,2400,98033,432,47.6734,-122.17299999999999
710000.0,1740,98033,432,47.6815,-122.198
539900.0,1650,98033,432,47.6963,-122.169
795000.0,2920,98033,432,47.6652,-122.18799999999999
730000.0,2190,98033,432,47.6916,-122.18799999999999
990000.0,2780,98033,432,47.6597,-122.204
460500.0,1490,98033,432,47.663000000000004,-122.178
752500.0,2360,98033,432,47.6495,-122.198
470000.0,1780,98033,432,47.701,-122.17200000000001
1050000.0,3440,98033,432,47.6476,-122.184
1130000.0,3160,98033,432,47.6699,-122.195
350000.0,1010,98033,432,47.6703,-122.17399999999999
5110000.0,8010,98033,432,47.6767,-122.211
949000.0,2490,98033,432,47.6851,-122.209
130000.0,1110,98033,432,47.683,-122.176
748000.0,2600,98033,432,47.6984,-122.20100000000001
567000.0,2100,98033,432,47.6737,-122.169
461000.0,1850,98033,432,47.7011,-122.171
606000.0,2390,98033,432,47.6925,-122.184
685000.0,2210,98033,432,47.6621,-122.189
706000.0,2740,98033,432,47.6962,-122.179
470000.0,1900,98033,432,47.6831,-122.186
907000.0,2170,98033,432,47.6537,-122.195
577000.0,2360,98033,432,47.6988,-122.169
860000.0,2180,98033,432,47.673,-122.18700000000001
776500.0,2290,98033,432,47.6888,-122.199
374000.0,2000,98033,432,47.696999999999996,-122.175
2350000.0,4370,98033,432,47.6878,-122.215
975000.0,3330,98033,432,47.652,-122.2
475000.0,1460,98033,432,47.6955,-122.18299999999999
616300.0,1700,98033,432,47.6825,-122.19
835000.0,1490,98033,432,47.6916,-122.214
335000.0,1560,98033,432,47.6918,-122.163
830000.0,2130,98033,432,47.6638,-122.171
1480000.0,4070,98033,432,47.659,-122.17399999999999
405000.0,1370,98033,432,47.6943,-122.184
760000.0,3220,98033,432,47.688,-122.163
535000.0,920,98033,432,47.6831,-122.189
426000.0,1550,98033,432,47.7034,-122.18799999999999
429000.0,2160,98033,432,47.6976,-122.169
450000.0,1610,98033,432,47.6641,-122.176
968933.0,4120,98033,432,47.681000000000004,-122.167
435000.0,1990,98033,432,47.667,-122.178
355000.0,940,98033,432,47.7002,-122.191
409900.0,1590,98033,432,47.6897,-122.175
980000.0,3780,98033,432,47.6533,-122.18299999999999
900000.0,2980,98033,432,47.674,-122.196
687000.0,2370,98033,432,47.6715,-122.166
461000.0,3600,98033,432,47.6893,-122.167
675000.0,2240,98033,432,47.6495,-122.194
649000.0,2240,98033,432,47.69300000000001,-122.16799999999999
678000.0,2770,98033,432,47.7011,-122.206
1290000.0,3100,98033,432,47.6512,-122.20200000000001
490000.0,2090,98033,432,47.6715,-122.164
1130000.0,3080,98033,432,47.6651,-122.19
555565.0,1670,98033,432,47.6602,-122.18799999999999
625000.0,1020,98033,432,47.6795,-122.20200000000001
476500.0,1060,98033,432,47.6615,-122.179
465000.0,1750,98033,432,47.6995,-122.17399999999999
478000.0,1570,98033,432,47.6843,-122.185
488250.0,1830,98033,432,47.695,-122.176
360000.0,840,98033,432,47.6771,-122.17200000000001
898888.0,2080,98033,432,47.6731,-122.199
1650000.0,3310,98033,432,47.6914,-122.214
522000.0,1630,98033,432,47.68,-122.165
702000.0,2190,98033,432,47.6943,-122.209
880000.0,3020,98033,432,47.6806,-122.167
830000.0,1150,98033,432,47.6841,-122.213
490000.0,2370,98033,432,47.6734,-122.176
698000.0,2680,98033,432,47.6553,-122.19
512500.0,1900,98033,432,47.7002,-122.18799999999999
825000.0,3220,98033,432,47.6878,-122.162
514000.0,1770,98033,432,47.6642,-122.17299999999999
537000.0,1550,98033,432,47.6973,-122.194
660000.0,960,98033,432,47.6646,-122.20200000000001
749000.0,2040,98033,432,47.6891,-122.208
880000.0,2560,98033,432,47.6499,-122.199
800000.0,2680,98033,432,47.6835,-122.18700000000001
710000.0,2090,98033,432,47.6829,-122.195
650000.0,1410,98033,432,47.6646,-122.204
758000.0,2410,98033,432,47.6503,-122.197
827500.0,1810,98033,432,47.6885,-122.211
800866.0,3180,98033,432,47.652,-122.182
675000.0,1010,98033,432,47.6652,-122.20200000000001
675000.0,1900,98033,432,47.6579,-122.197
285000.0,810,98033,432,47.6939,-122.184
1150000.0,3340,98033,432,47.6515,-122.197
528000.0,2140,98033,432,47.6625,-122.178
611900.0,1220,98033,432,47.6703,-122.204
655000.0,2850,98033,432,47.6813,-122.18700000000001
675000.0,1660,98033,432,47.6503,-122.198
658000.0,1290,98033,432,47.6835,-122.199
495000.0,1670,98033,432,47.7001,-122.2
1600000.0,4060,98033,432,47.6634,-122.2
1740000.0,3930,98033,432,47.6802,-122.208
890000.0,2060,98033,432,47.6534,-122.195
845800.0,3020,98033,432,47.6524,-122.184
725000.0,1610,98033,432,47.6527,-122.195
657500.0,980,98033,432,47.6643,-122.20299999999999
569000.0,2150,98033,432,47.6952,-122.18799999999999
575000.0,1610,98033,432,47.7024,-122.198
1020000.0,2600,98033,432,47.6634,-122.17200000000001
487000.0,1470,98033,432,47.6874,-122.165
575000.0,1720,98033,432,47.6875,-122.20200000000001
725000.0,2190,98033,432,47.6531,-122.196
837500.0,2700,98033,432,47.6861,-122.198
833000.0,2190,98033,432,47.6627,-122.189
899000.0,1950,98033,432,47.6731,-122.199
817250.0,2980,98033,432,47.6769,-122.177
560000.0,1950,98033,432,47.666000000000004,-122.178
464625.0,2040,98033,432,47.666000000000004,-122.185
500000.0,1570,98033,432,47.6881,-122.184
2390000.0,6330,98033,432,47.6488,-122.20100000000001
495000.0,2240,98033,432,47.6762,-122.17
450000.0,1850,98033,432,47.7025,-122.198
560000.0,1840,98033,432,47.6916,-122.15799999999999
1200000.0,3430,98033,432,47.6477,-122.18299999999999
625000.0,1300,98033,432,47.6821,-122.196
670000.0,2110,98033,432,47.6888,-122.20100000000001
595000.0,1530,98033,432,47.6653,-122.194
1340000.0,2980,98033,432,47.6819,-122.208
610000.0,2300,98033,432,47.6988,-122.20200000000001
536000.0,1530,98033,432,47.6872,-122.185
1040000.0,3170,98033,432,47.6495,-122.185
925000.0,2260,98033,432,47.6622,-122.171
1100000.0,2190,98033,432,47.6918,-122.21600000000001
815000.0,3150,98033,432,47.688,-122.164
490000.0,1870,98033,432,47.7012,-122.18700000000001
2650000.0,4700,98033,432,47.6899,-122.21700000000001
809000.0,1790,98033,432,47.6605,-122.189
765000.0,1270,98033,432,47.6874,-122.214
426000.0,1130,98033,432,47.7006,-122.197
1060000.0,3850,98033,432,47.6855,-122.19
810000.0,2670,98033,432,47.6673,-122.176
763000.0,1360,98033,432,47.6879,-122.208
1580000.0,3690,98033,432,47.6815,-122.2
680000.0,1610,98033,432,47.6818,-122.189
1400000.0,4230,98033,432,47.6866,-122.205
1070000.0,4260,98033,432,47.6739,-122.17200000000001
555500.0,920,98033,432,47.6938,-122.21
565000.0,2170,98033,432,47.6893,-122.164
460000.0,1660,98033,432,47.6704,-122.184
1490000.0,3730,98033,432,47.6824,-122.199
860000.0,3380,98033,432,47.6839,-122.19
410000.0,1580,98033,432,47.692,-122.165
785000.0,1260,98033,432,47.6843,-122.212
725000.0,1000,98033,432,47.6745,-122.197
762000.0,2130,98033,432,47.6807,-122.199
815000.0,2415,98033,432,47.6506,-122.20200000000001
660000.0,1670,98033,432,47.6627,-122.19200000000001
1040000.0,2230,98033,432,47.6938,-122.213
615000.0,1120,98033,432,47.6842,-122.2
687500.0,1040,98033,432,47.6823,-122.20299999999999
1290000.0,3430,98033,432,47.6842,-122.196
860000.0,3070,98033,432,47.669,-122.17200000000001
606000.0,1980,98033,432,47.6839,-122.195
450000.0,1420,98033,432,47.6693,-122.176
902000.0,3030,98033,432,47.6675,-122.176
450000.0,1390,98033,432,47.7025,-122.196
627000.0,2310,98033,432,47.6727,-122.17399999999999
490000.0,1560,98033,432,47.6954,-122.17399999999999
619500.0,1680,98033,432,47.6798,-122.206
419900.0,1630,98033,432,47.691,-122.176
350000.0,1010,98033,432,47.6874,-122.16799999999999
587000.0,2150,98033,432,47.6952,-122.18700000000001
570000.0,1300,98033,432,47.6889,-122.18700000000001
403000.0,1270,98033,432,47.6647,-122.177
460000.0,1290,98033,432,47.6707,-122.17399999999999
510000.0,1480,98033,432,47.6723,-122.169
1090000.0,2780,98033,432,47.666000000000004,-122.20100000000001
895000.0,2850,98033,432,47.6747,-122.191
691000.0,2550,98033,432,47.6477,-122.197
1010000.0,1460,98033,432,47.6857,-122.208
698000.0,2200,98033,432,47.6845,-122.20100000000001
950000.0,3360,98033,432,47.6534,-122.182
522000.0,1800,98033,432,47.692,-122.184
392800.0,1080,98033,432,47.6955,-122.175
1350000.0,3540,98033,432,47.6643,-122.20200000000001
581000.0,2510,98033,432,47.7005,-122.17399999999999
405000.0,1350,98033,432,47.6934,-122.184
585000.0,2400,98033,432,47.6947,-122.177
1500000.0,3470,98033,432,47.6845,-122.209
529000.0,1500,98033,432,47.6722,-122.167
650000.0,2500,98033,432,47.6922,-122.17399999999999
582500.0,1140,98033,432,47.6948,-122.17200000000001
625000.0,1860,98033,432,47.6775,-122.165
525000.0,1680,98033,432,47.6806,-122.166
390000.0,1940,98033,432,47.6892,-122.164
399000.0,860,98033,432,47.6815,-122.17299999999999
1650000.0,4610,98033,432,47.6508,-122.20299999999999
405000.0,1280,98033,432,47.6922,-122.163
670000.0,1650,98033,432,47.6871,-122.20700000000001
465000.0,2020,98033,432,47.6641,-122.185
2700000.0,4230,98033,432,47.6803,-122.214
597157.0,2690,98033,432,47.6787,-122.16799999999999
562000.0,2170,98033,432,47.672,-122.169
463800.0,980,98033,432,47.6923,-122.20100000000001
1380000.0,3500,98033,432,47.6848,-122.208
645000.0,2070,98033,432,47.6678,-122.182
739000.0,2750,98033,432,47.69300000000001,-122.18700000000001
1070000.0,3370,98033,432,47.6906,-122.20200000000001
630000.0,1710,98033,432,47.6945,-122.18799999999999
595000.0,1280,98033,432,47.6553,-122.19
757000.0,2610,98033,432,47.6632,-122.20100000000001
825000.0,2520,98033,432,47.6704,-122.18299999999999
357500.0,1070,98033,432,47.7012,-122.167
857000.0,3720,98033,432,47.6907,-122.161
470000.0,1800,98033,432,47.6935,-122.17299999999999
775000.0,1980,98033,432,47.6884,-122.204
1020000.0,2605,98033,432,47.6529,-122.20200000000001
390000.0,1040,98033,432,47.6701,-122.176
1070000.0,2290,98033,432,47.6811,-122.20700000000001
589000.0,2940,98033,432,47.6681,-122.184
510000.0,1550,98033,432,47.6811,-122.169
1420000.0,3950,98033,432,47.6898,-122.189
410000.0,1270,98033,432,47.6876,-122.16799999999999
771000.0,2420,98033,432,47.6893,-122.197
585000.0,3140,98033,432,47.6941,-122.17299999999999
466800.0,1480,98033,432,47.6595,-122.186
490000.0,1260,98033,432,47.6773,-122.178
375000.0,1110,98033,432,47.6717,-122.184
601500.0,1460,98033,432,47.6709,-122.167
481015.0,1550,98033,432,47.6946,-122.185
850000.0,3450,98033,432,47.6991,-122.196
488500.0,1710,98033,432,47.696999999999996,-122.199
628000.0,1720,98033,432,47.6882,-122.184
540000.0,2190,98033,432,47.6944,-122.175
800000.0,2080,98033,432,47.7018,-122.189
595000.0,1300,98033,432,47.6829,-122.195
425000.0,1430,98033,432,47.6996,-122.20299999999999
561500.0,2310,98033,432,47.6657,-122.178
1150000.0,3180,98033,432,47.6853,-122.204
145000.0,800,98033,432,47.6836,-122.17399999999999
718000.0,2070,98033,432,47.6946,-122.211
472500.0,1440,98033,432,47.6775,-122.18
770000.0,2190,98033,432,47.6528,-122.20299999999999
525000.0,1840,98033,432,47.6746,-122.164
550000.0,960,98033,432,47.6891,-122.20299999999999
1140000.0,4590,98033,432,47.6973,-122.205
468000.0,1250,98033,432,47.6936,-122.186
609950.0,1760,98033,432,47.6605,-122.18799999999999
750000.0,2750,98033,432,47.6636,-122.20299999999999
664000.0,1870,98033,432,47.6651,-122.17399999999999
450000.0,1540,98033,432,47.6698,-122.177
546000.0,1530,98033,432,47.6869,-122.186
790000.0,2240,98033,432,47.6621,-122.189
1170000.0,2890,98033,432,47.6505,-122.20299999999999
470000.0,1310,98033,432,47.68600000000001,-122.185
1650000.0,3910,98033,432,47.6527,-122.198
850000.0,2340,98033,432,47.6512,-122.20299999999999
500000.0,960,98033,432,47.6937,-122.213
670000.0,2370,98033,432,47.6497,-122.194
410000.0,1340,98033,432,47.7012,-122.169
580000.0,1580,98033,432,47.68600000000001,-122.185
610000.0,2100,98033,432,47.6909,-122.186
870000.0,3210,98033,432,47.6939,-122.189
3400000.0,4730,98033,432,47.6967,-122.21600000000001
379000.0,1530,98033,432,47.6939,-122.184
575000.0,2070,98033,432,47.6679,-122.165
885000.0,2620,98033,432,47.6916,-122.20299999999999
661000.0,1820,98033,432,47.6947,-122.19
789800.0,2605,98033,432,47.6536,-122.20299999999999
545000.0,1900,98033,432,47.6679,-122.184
1010000.0,3510,98033,432,47.6914,-122.21
615000.0,1870,98033,432,47.6943,-122.19
700000.0,2190,98033,432,47.6893,-122.208
607000.0,2150,98033,432,47.6915,-122.18299999999999
500000.0,1680,98033,432,47.6766,-122.176
360000.0,1160,98033,432,47.6818,-122.165
548000.0,1690,98033,432,47.6888,-122.20299999999999
720000.0,3170,98033,432,47.6934,-122.166
1380000.0,3680,98033,432,47.6575,-122.197
620000.0,1990,98033,432,47.6903,-122.206
670000.0,2040,98033,432,47.7016,-122.17
353000.0,1100,98033,432,47.7,-122.175
370000.0,1150,98033,432,47.6709,-122.185
619100.0,1870,98033,432,47.6999,-122.17
678700.0,1970,98033,432,47.6669,-122.179
1030000.0,4110,98033,432,47.6642,-122.171
775000.0,2070,98033,432,47.6608,-122.19
675000.0,2420,98033,432,47.677,-122.165
772500.0,3230,98033,432,47.6874,-122.161
765000.0,3230,98033,432,47.6874,-122.161
550000.0,880,98033,432,47.6855,-122.199
1040000.0,2910,98033,432,47.6826,-122.186
464550.0,1690,98033,432,47.7018,-122.165
560000.0,2000,98033,432,47.6616,-122.175
699000.0,2370,98033,432,47.6679,-122.17200000000001
750500.0,2860,98033,432,47.6923,-122.2
510000.0,1320,98033,432,47.7016,-122.199
625000.0,2070,98033,432,47.696999999999996,-122.169
687500.0,3320,98033,432,47.692,-122.166
620000.0,1900,98033,432,47.6856,-122.16799999999999
660000.0,1700,98033,432,47.6965,-122.197
525000.0,2530,98033,432,47.6557,-122.197
411000.0,1590,98033,432,47.6897,-122.175
1180000.0,3630,98033,432,47.6816,-122.199
1390000.0,3230,98033,432,47.6838,-122.212
799900.0,3030,98033,432,47.68899999999999,-122.196
550000.0,2770,98033,432,47.6585,-122.186
370000.0,1220,98033,432,47.6934,-122.163
623000.0,1850,98033,432,47.6908,-122.169
1820000.0,4510,98033,432,47.6491,-122.20100000000001
565000.0,1700,98033,432,47.6863,-122.189
575000.0,1750,98033,432,47.6954,-122.199
1660000.0,4240,98033,432,47.6526,-122.191
1540000.0,2880,98033,432,47.6938,-122.215
305000.0,1150,98033,432,47.6755,-122.177
1880000.0,5810,98033,432,47.6878,-122.212
675000.0,1240,98033,432,47.6919,-122.21
595000.0,1750,98033,432,47.6953,-122.199
585000.0,1840,98033,432,47.6729,-122.166
420000.0,1140,98033,432,47.7027,-122.198
665000.0,2800,98033,432,47.6719,-122.163
423500.0,2000,98033,432,47.6976,-122.166
1150000.0,3580,98033,432,47.69300000000001,-122.20200000000001
465000.0,2100,98033,432,47.7019,-122.171
2570000.0,4475,98033,432,47.6646,-122.208
725000.0,2700,98033,432,47.6934,-122.161
649800.0,2280,98033,432,47.6883,-122.16799999999999
437500.0,1630,98033,432,47.6576,-122.186
626000.0,1810,98033,432,47.6882,-122.171
475300.0,2110,98033,432,47.688,-122.16799999999999
420000.0,1240,98033,432,47.6775,-122.16799999999999
637500.0,1680,98033,432,47.6556,-122.193
525000.0,1330,98033,432,47.7001,-122.17299999999999
624950.0,2060,98033,432,47.6874,-122.178
1090000.0,3170,98033,432,47.6611,-122.169
1450000.0,4070,98033,432,47.6771,-122.18700000000001
630100.0,1910,98033,432,47.6999,-122.2
565000.0,2040,98033,432,47.6689,-122.195
405000.0,1430,98033,432,47.7012,-122.166
500000.0,2050,98033,432,47.7003,-122.165
630000.0,1470,98033,432,47.6829,-122.20200000000001
1100000.0,3330,98033,432,47.6821,-122.19
450000.0,1390,98033,432,47.7002,-122.19200000000001
465000.0,1430,98033,432,47.701,-122.199
1360000.0,3560,98033,432,47.6903,-122.213
498000.0,1140,98033,432,47.6949,-122.21
539000.0,1700,98033,432,47.68600000000001,-122.17200000000001
475000.0,1750,98033,432,47.6736,-122.176
744000.0,2020,98033,432,47.6927,-122.206
550000.0,1010,98033,432,47.6648,-122.204
778000.0,1840,98033,432,47.6828,-122.20700000000001
580000.0,3550,98033,432,47.6766,-122.186
525000.0,1710,98033,432,47.699,-122.167
630000.0,2190,98033,432,47.6926,-122.186
830000.0,2530,98033,432,47.6716,-122.199
456000.0,2220,98033,432,47.6734,-122.185
1000000.0,2044,98033,432,47.6791,-122.209
1210000.0,3430,98033,432,47.6484,-122.182
968060.0,2620,98033,432,47.6623,-122.196
556000.0,2020,98033,432,47.6678,-122.165
500000.0,940,98033,432,47.688,-122.19
1500000.0,3110,98033,432,47.6624,-122.20200000000001
551000.0,2010,98033,432,47.6904,-122.176
365000.0,950,98033,432,47.6884,-122.186
648360.0,2260,98033,432,47.6895,-122.20700000000001
705640.0,2400,98033,432,47.6533,-122.19200000000001
698000.0,1220,98033,432,47.6886,-122.211
560000.0,1010,98033,432,47.6886,-122.20200000000001
825000.0,3070,98033,432,47.6852,-122.184
570000.0,1210,98033,432,47.7,-122.17200000000001
600000.0,1810,98033,432,47.6976,-122.169
716125.0,2110,98033,432,47.6669,-122.17
910000.0,2720,98033,432,47.6894,-122.195
655000.0,2350,98033,432,47.6947,-122.19
791000.0,2430,98033,432,47.6812,-122.196
865000.0,2580,98033,432,47.6993,-122.206
400000.0,1060,98033,432,47.6736,-122.167
700000.0,2190,98033,432,47.6869,-122.18700000000001
720000.0,2650,98033,432,47.683,-122.18700000000001
1430000.0,2910,98033,432,47.6906,-122.213
1550000.0,4460,98033,432,47.6573,-122.17299999999999
500000.0,2120,98033,432,47.6859,-122.166
530000.0,2320,98033,432,47.6897,-122.175
839950.0,3010,98033,432,47.6948,-122.179
889950.0,3080,98033,432,47.6948,-122.178
1530000.0,4270,98033,432,47.699,-122.206
1710000.0,4590,98033,432,47.663999999999994,-122.2
1260000.0,2880,98033,432,47.6844,-122.199
810000.0,2910,98033,432,47.6659,-122.17200000000001
1210000.0,3330,98033,432,47.6836,-122.208
1100000.0,2570,98033,432,47.6548,-122.19
295000.0,1220,98033,432,47.7168,-122.189
2700000.0,5305,98033,432,47.6864,-122.215
1040000.0,3900,98033,432,47.6979,-122.205
754950.0,2610,98033,432,47.695,-122.18
920000.0,3540,98033,432,47.6749,-122.176
